instance_id	variant	nonempty	patch_sha256	result_rows	dataset_source	problem_statement_tokens	first_prompt_profile	context_profile_version	response_prefill	max_retries	generation_extra_body	candidate_entity_count	candidate_file_count	candidate_class_scope_count	first_prompt_rendered_entity_count	first_prompt_source_entity_count	first_prompt_tokens	retry_count	final_status	applied_file_count
django__django-13297	issue	1	92a5222edac55011dac4ec8fe0c8022f937c0dd430c4a89cd40950e42ac4af98	1	temp_run/generated/SWE-bench_Verified.jsonl	359	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	11	5	9	11	5	2926	0	success	1
django__django-13315	issue	1	68a16ddb5e1350f8a3a5412a5e1c7d3e758aac5807571214f73edf85eb3be1b0	1	temp_run/generated/SWE-bench_Verified.jsonl	64	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	8	6	3	8	4	2676	0	success	1
django__django-13343	issue	1	92622baee49d8ba4bec1de0e16b0d98fa3a47ea5483468a479fbd510354ae52b	1	temp_run/generated/SWE-bench_Verified.jsonl	245	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	1	4	4	2	2049	0	success	1
django__django-13344	issue	1	be3f0f114f79787344b6113a899b521d5a0a40861331331a7d4c52709285b3e4	1	temp_run/generated/SWE-bench_Verified.jsonl	293	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	3	3	6	4	2665	0	success	1
django__django-13346	issue	1	fb131cd7c3928dfe73e8f3cecc1fa53f698a88426f33110638afff24d4666e3b	1	temp_run/generated/SWE-bench_Verified.jsonl	146	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	5	2	5	5	4	2144	0	success	1
django__django-13363	issue	1	61ef23a99ac10e71aaee112ee03cd7ddd22efc2ecf8b604bf0cafa5640b0a067	1	temp_run/generated/SWE-bench_Verified.jsonl	391	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	1	2	2	2	1479	0	success	1
django__django-13401	issue	1	e5406475507a05690c42db1733fa0d127921bdccc9f6ce2ce9ce8c26455d6bb3	1	temp_run/generated/SWE-bench_Verified.jsonl	286	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	1	0	3	2	1268	1	success	1
django__django-13406	issue	1	4e5b0e55f1e1d8323e12d29ad332ad8bea5cdcfcb80da9a6f8d2b07c05faabb2	1	temp_run/generated/SWE-bench_Verified.jsonl	794	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	7	2	2	7	4	2903	0	success	1
django__django-13410	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	357	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	1048	0	failed	0
django__django-13417	issue	1	43edbf55fb8594020b3d40141ef3660124f244879d80fddae097df3ab36393d4	1	temp_run/generated/SWE-bench_Verified.jsonl	249	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	8	3	1	8	4	2181	1	success	1
django__django-13449	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1209	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	1	1	1	2366	1	failed	0
django__django-13512	issue	1	87e29981ac1a001cb633114cd71d58347f2cb001a0a57dbb561a8c3074c71691	1	temp_run/generated/SWE-bench_Verified.jsonl	113	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	7	4	5	7	4	2658	1	success	2
django__django-13513	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	298	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1714	1	failed	0
django__django-13516	issue	1	b90a5032cce6db3444335c511ea92a23aae422ca172d1ff35da67571b90f7049	1	temp_run/generated/SWE-bench_Verified.jsonl	140	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	3	3	6	4	2276	0	success	1
django__django-13551	issue	1	98760947ea813d1825287c8b9979f5e88d70e07327bba74cc4ccc3c2d0dcb5f1	1	temp_run/generated/SWE-bench_Verified.jsonl	124	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	5	3	5	5	3	2235	0	success	1
django__django-13568	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	171	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1617	1	failed	0
django__django-13569	issue	1	6b0c0884205209bb0a5875c44a35eb8dcd166a90da31a88dd5bc6b92cefc284a	1	temp_run/generated/SWE-bench_Verified.jsonl	511	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	2	0	4	3	2350	0	success	1
django__django-13590	issue	1	2cbd89ac0b473111d4542063d1eef84c5ec528d976c3880a2920a81ec4d89e5f	1	temp_run/generated/SWE-bench_Verified.jsonl	195	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1107	0	success	1
django__django-13658	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	302	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1158	1	failed	0
django__django-13670	issue	1	9edcd52f51b773e07997c0331e5efddc693d58c3885b2ef63dbf25f099b10e50	1	temp_run/generated/SWE-bench_Verified.jsonl	226	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	1	2	2	2	1768	0	success	1
django__django-13741	issue	1	2ae8769aebfd0f22b2f4ca32edf1a56711e554d56bbfce4c1ae2280559aebd25	1	temp_run/generated/SWE-bench_Verified.jsonl	210	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	1	2	2	2	1418	1	success	1
django__django-13786	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	157	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	1	2	2	2	1891	1	failed	0
django__django-13794	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	65	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	3	1	4	4	1656	1	failed	0
django__django-13807	issue	1	cd52624c312673ca9221c8ed8ae2a594eae49b7e0b7b15731ab2cf40fa5b53d4	1	temp_run/generated/SWE-bench_Verified.jsonl	379	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1503	1	success	1
django__django-13809	issue	1	d1a599a4a4365afe301bd16d75684a1942aa45e5ab2a93436b651a62051a833f	1	temp_run/generated/SWE-bench_Verified.jsonl	98	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	10	4	7	10	4	2802	1	success	2
django__django-13810	issue	1	740970c8fb513ff2187154698f317edcef8af4d60c998f3b2363470e29791539	1	temp_run/generated/SWE-bench_Verified.jsonl	466	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	1	0	3	2	2202	1	success	1
django__django-13820	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	438	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1746	1	failed	0
django__django-13821	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	150	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	840	0	failed	0
django__django-13837	issue	1	d69502766ce1000c90d41bb3e6d606297a3539fda5ea57f6d3ac013a1a28a96f	1	temp_run/generated/SWE-bench_Verified.jsonl	366	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1515	0	success	1
django__django-13925	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	906	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	11	3	0	11	5	3717	1	failed	0
django__django-13933	issue	1	0b7cfc9f7e97235b53df3ba60ca9232dcea712b10de045c120f7ccc9bc453abd	1	temp_run/generated/SWE-bench_Verified.jsonl	275	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	2	4	4	2	1999	0	success	1
django__django-13964	issue	1	5f9216aa2d619c95bc7af9084815bd242afb17067758cec089bf5c612c232c19	1	temp_run/generated/SWE-bench_Verified.jsonl	378	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	4	1	6	4	2576	0	success	1
django__django-14007	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	285	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	8	4	2	8	4	2972	1	failed	0
django__django-14011	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	426	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	1	3	4	2	1856	1	failed	0
django__django-14017	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	364	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	2	4	4	2	2231	1	failed	0
django__django-14034	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	316	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	1006	0	failed	0
django__django-14053	issue	1	64b35decd6550d7d178284e1601546266ebea35898494dce824d5b5cbd850503	1	temp_run/generated/SWE-bench_Verified.jsonl	720	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	8	2	0	8	4	3105	0	success	1
django__django-14089	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	72	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	762	0	failed	0
django__django-14122	issue	1	e01eab781239fee80ae80da63aba183b70f2f7a6d5fe2aa85f5ae764ff4a0ef4	1	temp_run/generated/SWE-bench_Verified.jsonl	123	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	7	3	0	7	4	2388	1	success	1
django__django-14140	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	285	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	1	1	1	1666	1	failed	0
django__django-14155	issue	1	3eed7aa701e9ecfd97ae9cee757428d00ac0a11e501cfa10c4bce5171d441ec2	1	temp_run/generated/SWE-bench_Verified.jsonl	111	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	1	2	2	1	1338	1	success	1
django__django-14170	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	428	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	1119	0	failed	0
django__django-14238	issue	1	45509abd154852870650c115fd29bb10a4a780aad65576b5cd4625e377d5ee92	1	temp_run/generated/SWE-bench_Verified.jsonl	694	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	2	2	3	2	2118	0	success	1
django__django-14311	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	168	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	1	0	3	2	1612	1	failed	0
django__django-14315	issue	1	fe6433bd2e8df112baedc04b2fdcdf4984f8980610cae5a696272a1cf6090c2d	1	temp_run/generated/SWE-bench_Verified.jsonl	157	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	4	6	6	4	2354	0	success	1
django__django-14349	issue	1	511c3ddffff697b7c6a5c5144f18b49e62508a78233445c0c516e8261db40052	1	temp_run/generated/SWE-bench_Verified.jsonl	575	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	2	2	2	2	2247	1	success	2
django__django-14351	issue	1	060eee26de536dbd949e85aa1fd6710a85f3750252b6957982f68939a1bf5767	1	temp_run/generated/SWE-bench_Verified.jsonl	1212	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	7	5	3	7	4	3619	0	success	1
django__django-14373	issue	1	e33b3239bcaa84d1061f9f5555f751f2ac69ee059da48d5df18a7d400fa68414	1	temp_run/generated/SWE-bench_Verified.jsonl	54	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	1	1	1	1386	0	success	1
django__django-14376	issue	1	ce6fb7a0ae6a66c2791a8167cd55b203795aa619c0984b57e70c5c1d467bf086	1	temp_run/generated/SWE-bench_Verified.jsonl	253	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1362	0	success	1
django__django-14404	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	81	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	772	0	failed	0
django__django-14434	issue	1	f36466f5235c166ee66b65f9dd0b9a29b088ba4c57c9b8dd9325bbffa2259115	1	temp_run/generated/SWE-bench_Verified.jsonl	40	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	2	1	6	3	1892	1	success	1
django__django-14493	issue	1	d582454f9abfb7593c598cf4c6af2c1fee3ab07e7507e2cb4c1d7314e70cd976	1	temp_run/generated/SWE-bench_Verified.jsonl	365	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1614	0	success	1
django__django-14500	issue	1	74ac8dab530004e5097d09939f11428b05a5ad1d2e8bef248a22024ecf54233a	1	temp_run/generated/SWE-bench_Verified.jsonl	64	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	9	5	3	9	4	2410	0	success	1
django__django-14534	issue	1	248596e02e97ed1bbcf59055109662ab1da561e57426aaa8e94984833ed3404a	1	temp_run/generated/SWE-bench_Verified.jsonl	373	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	1	1	1	1435	0	success	1
django__django-14539	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	113	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	1	0	3	2	1721	1	failed	0
django__django-14559	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	125	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	1	0	2	2	1632	1	failed	0
django__django-14580	issue	1	9b28789006144bf9b8e2c13f869735b9deab65d0d0acf93d4b0f04dfbcb6a079	1	temp_run/generated/SWE-bench_Verified.jsonl	388	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	7	4	6	7	4	2504	0	success	1
django__django-14608	issue	1	102ccee7a071d73720777c7334cc984d1b40cb7e2d2bc0cd14921145aab1ab56	1	temp_run/generated/SWE-bench_Verified.jsonl	138	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	7	3	2	7	4	2054	1	partial	1
django__django-14631	issue	1	dd2406e8a84bf6b01ddd759aa227fcc5ddc2cc28fb28a8b77f827066d19a0db5	1	temp_run/generated/SWE-bench_Verified.jsonl	302	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	1	0	2	2	1479	0	success	1
django__django-14672	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1212	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	1902	0	failed	0
django__django-14725	issue	1	f9beeee24c23ff4becad726f1dd28e4c80963790c6648e290e3219ae38b9dc3f	1	temp_run/generated/SWE-bench_Verified.jsonl	84	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	2	5	14	7	3149	0	success	2
django__django-14752	issue	1	9457825475c049c451582c24f4000711445fd7203ec1b377b0fe1a704a7a0740	1	temp_run/generated/SWE-bench_Verified.jsonl	626	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	1	1	1	1812	0	success	1
django__django-14765	issue	1	21e45d902ae086fc15481186c5917461c6f53c36a43c8d3275db4c13c94ce902	1	temp_run/generated/SWE-bench_Verified.jsonl	134	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	2	0	3	3	1585	0	success	1
django__django-14771	issue	1	02e459d2cec743fcb4d3d3ba978db6b9d1f79793a4099dd9193ea226e3ef0d9e	1	temp_run/generated/SWE-bench_Verified.jsonl	307	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	1	1	4	2	1793	0	success	1
django__django-14787	issue	1	38f5aa53819d78016b1958ce2cca5ef39d81917fce756374aaf2af90a98da7c1	1	temp_run/generated/SWE-bench_Verified.jsonl	181	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1320	0	success	1
django__django-14792	issue	1	da1d210dd20699bdc6cc790d7d5b4cefb032c5bef883b49a5ccfe87c4cb4de55	1	temp_run/generated/SWE-bench_Verified.jsonl	427	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	3	1	6	4	1904	0	success	1
django__django-14855	issue	1	4f501114eaf1a488c6c23feca179dc5b5ad990e4326db413a6db67b60b5fb4ff	1	temp_run/generated/SWE-bench_Verified.jsonl	213	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	2	1	3	3	2113	0	success	1
django__django-14915	issue	1	1202baa29339bc303928f77a2c8adf65120322e81148035f09530a506018d436	1	temp_run/generated/SWE-bench_Verified.jsonl	256	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	2	4	4	2	1784	1	success	1
django__django-14999	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	60	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	3	4	6	3	2006	1	failed	0
django__django-15022	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	294	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	4	0	6	4	2221	1	failed	0
django__django-15037	issue	1	e70f5401af82d6ae55151b98f3d27b80d4dbdf985ad1c143daf09a34e6fd5831	1	temp_run/generated/SWE-bench_Verified.jsonl	123	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	9	5	0	9	4	2574	1	success	1
django__django-15098	issue	1	0202fe1c9ab49d37f3773b76f0b884315d6c88261dc1214b3445d5bd816af3a6	1	temp_run/generated/SWE-bench_Verified.jsonl	734	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	3	1	6	4	2536	1	success	1
django__django-15103	issue	1	35e4c97184648e54078e032fdad869b8c8b8f1afea167cb5682cf71c813433a3	1	temp_run/generated/SWE-bench_Verified.jsonl	88	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	2	0	2	2	1121	0	success	2
django__django-15104	issue	1	943f9a911650671c110778dddb752853cce79112be5f04bec5af49e05c021a19	1	temp_run/generated/SWE-bench_Verified.jsonl	1122	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	1	0	2	2	2363	0	success	1
django__django-15127	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	60	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	2	1	2	2	1221	1	failed	0
django__django-15128	issue	1	ef487cb2eb31b5a966bc8f7975009d78fb71d3b99e09dbb5959c35b954e80b17	1	temp_run/generated/SWE-bench_Verified.jsonl	671	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	9	2	0	9	3	2748	0	success	1
django__django-15161	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	103	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	793	0	failed	0
django__django-15252	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	364	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	8	3	4	8	4	2804	1	failed	0
django__django-15268	issue	1	cab8bcde84f5c73fd62f4cc76ea86f36cab9ba4974df32898091e329710c62c3	1	temp_run/generated/SWE-bench_Verified.jsonl	329	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	7	3	7	7	4	2657	0	success	1
django__django-15277	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	700	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	2	1	2	2	2350	1	failed	0
django__django-15278	issue	1	bf5bd57dbb92eec51d78a289c4ca9898e60de3bd538439f38c5fdab116dd2b05	1	temp_run/generated/SWE-bench_Verified.jsonl	302	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	8	5	2	8	4	2314	0	success	1
django__django-15280	issue	1	fa5a79c886149c99efd34fef29ce8083d694d3ac188c2b4c77576d48f5cbe697	1	temp_run/generated/SWE-bench_Verified.jsonl	601	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	11	3	3	11	5	3370	0	success	1
django__django-15315	issue	1	c3d333bd3c447254b5b611ef70bbbe5803dc71d2795600edd601411a313f828e	1	temp_run/generated/SWE-bench_Verified.jsonl	190	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	1	0	3	2	1240	0	success	1
django__django-15368	issue	1	64094e09b5ec32296130e410d9bbb46d57daeca43b14271564ed28ebcb318a8b	1	temp_run/generated/SWE-bench_Verified.jsonl	326	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1651	0	success	1
django__django-15375	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	467	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	4	2	6	4	2592	1	failed	0
django__django-15380	issue	1	0af193937c419668cbf58c51d6a166fa4275441ec216c173d38c05c750ae771e	1	temp_run/generated/SWE-bench_Verified.jsonl	433	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	1	0	3	2	2224	0	success	1
django__django-15382	issue	1	3fdeae619896451e58ef5e827bd07fd112974b1efaebe773e7751f2e76d463a2	1	temp_run/generated/SWE-bench_Verified.jsonl	96	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	7	4	2	7	4	2084	0	success	1
django__django-15467	issue	1	3498282900cc1295085505096381a97eca79ecc913a7442fe368d9c067d379bc	1	temp_run/generated/SWE-bench_Verified.jsonl	192	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1218	0	success	1
django__django-15499	issue	1	340c945fc577dc8164c90d05b9e1de52b5690adb1d34bd1eb5d0344559507f15	1	temp_run/generated/SWE-bench_Verified.jsonl	53	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	8	2	7	8	3	2361	1	success	1
django__django-15503	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	515	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	1	4	4	2	1873	1	failed	0
django__django-15525	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1145	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	5	0	6	4	3051	1	failed	0
django__django-15554	issue	1	3799022b11d1bb020f56cdfa7830504cee932c8b9449a0c90287dabdedf749ef	1	temp_run/generated/SWE-bench_Verified.jsonl	320	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	7	3	0	7	4	2340	0	success	1
django__django-15561	issue	1	50162c5fcec14f681d58b8a350dc5b0a08bba1c4ccad973dca799b3bcd437bb4	1	temp_run/generated/SWE-bench_Verified.jsonl	75	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	3	2	6	4	2604	1	success	1
django__django-15563	issue	1	e89dce015e7767660f2d3ce176eba2aaa0940af694683b1b87b4405670b0b7f9	1	temp_run/generated/SWE-bench_Verified.jsonl	443	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	11	5	4	11	5	2809	0	success	3
django__django-15569	issue	1	06be5e3050d04174e1ec291c88d6c3964279e1b73509af386168b86313c6c952	1	temp_run/generated/SWE-bench_Verified.jsonl	157	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	1	1	1	1469	0	success	1
