instance_id	source	token_budget	candidate_entities	selected_entities	rendered_context_tokens	budget_fill	mean_selected_source_tokens	truncated_entities
sphinx-doc__sphinx-8621	Dense	4000	50	20	3999	0.99975	206.25	6
sphinx-doc__sphinx-8638	Dense	4000	50	16	3949	0.98725	352.1875	6
sphinx-doc__sphinx-8721	Dense	4000	50	21	3977	0.99425	190.42857142857142	3
sphinx-doc__sphinx-9229	Dense	4000	50	17	3856	0.964	200.0	6
sphinx-doc__sphinx-9230	Dense	4000	50	20	3902	0.9755	184.0	4
sphinx-doc__sphinx-9258	Dense	4000	50	13	3849	0.96225	147.92307692307693	2
sphinx-doc__sphinx-9281	Dense	4000	50	12	3834	0.9585	198.91666666666666	3
sphinx-doc__sphinx-9320	Dense	4000	50	27	3935	0.98375	190.33333333333334	4
sphinx-doc__sphinx-9367	Dense	4000	50	20	3851	0.96275	198.35	4
sphinx-doc__sphinx-9461	Dense	4000	50	20	3995	0.99875	194.75	5
sphinx-doc__sphinx-9591	Dense	4000	50	16	3892	0.973	240.4375	6
sphinx-doc__sphinx-9602	Dense	4000	50	16	3999	0.99975	324.125	6
sphinx-doc__sphinx-9658	Dense	4000	50	26	3955	0.98875	229.6153846153846	10
sphinx-doc__sphinx-9673	Dense	4000	50	15	3809	0.95225	261.8	5
sphinx-doc__sphinx-9698	Dense	4000	50	21	3992	0.998	122.57142857142857	2
sphinx-doc__sphinx-9711	Dense	4000	50	22	3985	0.99625	112.81818181818181	2
sympy__sympy-11618	Dense	4000	50	15	3889	0.97225	362.8	6
sympy__sympy-12096	Dense	4000	50	14	3839	0.95975	487.2857142857143	8
sympy__sympy-12419	Dense	4000	50	41	3902	0.9755	28.48780487804878	0
sympy__sympy-12481	Dense	4000	50	19	3980	0.995	271.94736842105266	7
sympy__sympy-12489	Dense	4000	50	14	3822	0.9555	438.07142857142856	8
sympy__sympy-13031	Dense	4000	50	15	3936	0.984	615.0	8
sympy__sympy-13091	Dense	4000	50	25	3923	0.98075	99.0	0
sympy__sympy-13372	Dense	4000	50	18	3947	0.98675	333.0	8
sympy__sympy-13480	Dense	4000	50	17	3859	0.96475	304.2352941176471	7
sympy__sympy-13551	Dense	4000	50	20	3920	0.98	196.9	4
sympy__sympy-13615	Dense	4000	50	29	3924	0.981	95.3103448275862	3
sympy__sympy-13647	Dense	4000	50	16	3798	0.9495	191.0625	1
sympy__sympy-13757	Dense	4000	50	47	3997	0.99925	27.659574468085108	0
sympy__sympy-13798	Dense	4000	50	18	3701	0.92525	539.1666666666666	6
sympy__sympy-13852	Dense	4000	50	24	3948	0.987	341.7916666666667	4
sympy__sympy-13877	Dense	4000	50	23	3936	0.984	156.04347826086956	5
sympy__sympy-13878	Dense	4000	50	30	3970	0.9925	81.66666666666667	1
sympy__sympy-13974	Dense	4000	50	21	3894	0.9735	159.61904761904762	3
sympy__sympy-14248	Dense	4000	50	29	3978	0.9945	99.10344827586206	2
sympy__sympy-14531	Dense	4000	50	32	3949	0.98725	79.40625	3
sympy__sympy-14711	Dense	4000	50	23	3877	0.96925	317.4782608695652	10
sympy__sympy-14976	Dense	4000	50	18	3945	0.98625	367.1666666666667	6
sympy__sympy-15017	Dense	4000	50	18	3903	0.97575	186.11111111111111	3
sympy__sympy-15345	Dense	4000	50	20	3891	0.97275	205.2	3
sympy__sympy-15349	Dense	4000	50	18	3688	0.922	292.1666666666667	5
sympy__sympy-15599	Dense	4000	50	21	3916	0.979	197.76190476190476	4
sympy__sympy-15809	Dense	4000	50	28	3958	0.9895	93.32142857142857	1
sympy__sympy-15875	Dense	4000	50	25	3752	0.938	125.36	2
sympy__sympy-15976	Dense	4000	50	25	3866	0.9665	210.32	5
sympy__sympy-16450	Dense	4000	50	30	3983	0.99575	55.2	0
sympy__sympy-16597	Dense	4000	50	38	3774	0.9435	35.81578947368421	1
sympy__sympy-16766	Dense	4000	50	31	3965	0.99125	62.38709677419355	0
sympy__sympy-16792	Dense	4000	50	12	3789	0.94725	775.6666666666666	11
sympy__sympy-16886	Dense	4000	50	16	3996	0.999	521.5	8
sympy__sympy-17139	Dense	4000	50	11	3861	0.96525	1489.3636363636363	10
sympy__sympy-17318	Dense	4000	50	13	3887	0.97175	527.6153846153846	9
sympy__sympy-17630	Dense	4000	50	26	3867	0.96675	114.1923076923077	2
sympy__sympy-17655	Dense	4000	50	18	3938	0.9845	219.44444444444446	5
sympy__sympy-18189	Dense	4000	50	13	3750	0.9375	694.0	10
sympy__sympy-18199	Dense	4000	50	13	3922	0.9805	494.0	10
sympy__sympy-18211	Dense	4000	50	17	3985	0.99625	819.4117647058823	9
sympy__sympy-18698	Dense	4000	50	21	3798	0.9495	182.9047619047619	7
sympy__sympy-18763	Dense	4000	50	19	3907	0.97675	340.0	7
sympy__sympy-19040	Dense	4000	50	15	3995	0.99875	569.2	9
sympy__sympy-19346	Dense	4000	50	33	3989	0.99725	59.333333333333336	0
sympy__sympy-19495	Dense	4000	50	23	3922	0.9805	180.8695652173913	5
sympy__sympy-19637	Dense	4000	50	28	3992	0.998	200.57142857142858	4
sympy__sympy-19783	Dense	4000	50	27	3892	0.973	78.18518518518519	0
sympy__sympy-19954	Dense	4000	50	15	3917	0.97925	567.9333333333333	9
sympy__sympy-20154	Dense	4000	50	14	3865	0.96625	666.2857142857143	11
sympy__sympy-20428	Dense	4000	50	18	3855	0.96375	151.38888888888889	2
sympy__sympy-20438	Dense	4000	50	19	3943	0.98575	406.57894736842104	5
sympy__sympy-20590	Dense	4000	50	20	3989	0.99725	271.95	7
sympy__sympy-20801	Dense	4000	50	14	3965	0.99125	726.5714285714286	9
sympy__sympy-20916	Dense	4000	50	24	3990	0.9975	92.08333333333333	4
sympy__sympy-21379	Dense	4000	50	18	3978	0.9945	6962.055555555556	2
sympy__sympy-21596	Dense	4000	50	28	3973	0.99325	156.82142857142858	4
sympy__sympy-21612	Dense	4000	50	14	3897	0.97425	157.78571428571428	2
sympy__sympy-21847	Dense	4000	50	17	3868	0.967	216.88235294117646	1
sympy__sympy-21930	Dense	4000	50	16	3935	0.98375	465.9375	6
sympy__sympy-22080	Dense	4000	50	19	3873	0.96825	527.4736842105264	4
sympy__sympy-22456	Dense	4000	50	31	3750	0.9375	152.19354838709677	7
sympy__sympy-22714	Dense	4000	50	19	3947	0.98675	466.5263157894737	7
sympy__sympy-22914	Dense	4000	50	25	3900	0.975	82.96	1
sympy__sympy-23262	Dense	4000	50	34	3965	0.99125	52.6764705882353	0
sympy__sympy-23413	Dense	4000	50	26	3806	0.9515	95.23076923076923	1
sympy__sympy-23534	Dense	4000	50	21	3923	0.98075	306.0952380952381	7
sympy__sympy-23824	Dense	4000	50	15	3989	0.99725	594.9333333333333	8
sympy__sympy-23950	Dense	4000	50	26	3944	0.986	115.38461538461539	3
sympy__sympy-24066	Dense	4000	50	14	3149	0.78725	210.07142857142858	3
sympy__sympy-24213	Dense	4000	50	17	3917	0.97925	232.41176470588235	5
sympy__sympy-24443	Dense	4000	50	11	3702	0.9255	845.1818181818181	11
sympy__sympy-24539	Dense	4000	50	19	3919	0.97975	219.89473684210526	3
sympy__sympy-24562	Dense	4000	50	20	3937	0.98425	353.1	5
sympy__sympy-24661	Dense	4000	50	14	3811	0.95275	753.0	8
astropy__astropy-12907	Dense	8000	50	41	7842	0.98025	203.09756097560975	12
astropy__astropy-13033	Dense	8000	50	40	7929	0.991125	327.625	14
astropy__astropy-13236	Dense	8000	50	34	7927	0.990875	340.5	15
astropy__astropy-13398	Dense	8000	50	36	7943	0.992875	302.02777777777777	10
astropy__astropy-13453	Dense	8000	50	28	7926	0.99075	466.75	13
astropy__astropy-13579	Dense	8000	50	30	7670	0.95875	173.13333333333333	7
astropy__astropy-13977	Dense	8000	50	40	7911	0.988875	263.425	13
astropy__astropy-14096	Dense	8000	50	28	7863	0.982875	531.2142857142857	23
astropy__astropy-14182	Dense	8000	50	18	7843	0.980375	508.6666666666667	10
astropy__astropy-14309	Dense	8000	50	35	7878	0.98475	210.34285714285716	9
astropy__astropy-14365	Dense	8000	50	23	7810	0.97625	547.3913043478261	13
astropy__astropy-14369	Dense	8000	50	26	7994	0.99925	188.65384615384616	5
astropy__astropy-14508	Dense	8000	50	30	7899	0.987375	320.7	13
astropy__astropy-14539	Dense	8000	50	30	7691	0.961375	444.6333333333333	17
astropy__astropy-14598	Dense	8000	50	30	7850	0.98125	385.0	16
astropy__astropy-14995	Dense	8000	50	28	7894	0.98675	864.6785714285714	19
astropy__astropy-7166	Dense	8000	50	38	7985	0.998125	95.5	4
astropy__astropy-7336	Dense	8000	50	43	7995	0.999375	268.8139534883721	15
astropy__astropy-7606	Dense	8000	50	50	7014	0.87675	116.8	7
astropy__astropy-7671	Dense	8000	50	35	7730	0.96625	255.22857142857143	9
astropy__astropy-8707	Dense	8000	50	30	7933	0.991625	739.7	20
astropy__astropy-8872	Dense	8000	50	47	7824	0.978	176.36170212765958	9
django__django-10097	Dense	8000	50	50	6686	0.83575	58.86	1
django__django-10554	Dense	8000	50	45	7918	0.98975	168.95555555555555	7
django__django-10880	Dense	8000	50	42	7856	0.982	245.28571428571428	11
django__django-10914	Dense	8000	50	50	5613	0.701625	61.48	4
django__django-10973	Dense	8000	50	50	6815	0.851875	111.2	10
django__django-10999	Dense	8000	50	48	7870	0.98375	108.14583333333333	5
django__django-11066	Dense	8000	50	39	7976	0.997	193.7948717948718	7
django__django-11087	Dense	8000	50	42	7935	0.991875	212.73809523809524	9
django__django-11095	Dense	8000	50	47	7886	0.98575	147.4255319148936	7
django__django-11099	Dense	8000	50	50	6406	0.80075	65.08	2
django__django-11119	Dense	8000	50	42	7936	0.992	158.02380952380952	5
django__django-11133	Dense	8000	50	50	5067	0.633375	59.02	3
django__django-11138	Dense	8000	50	44	7994	0.99925	118.79545454545455	3
django__django-11141	Dense	8000	50	41	7999	0.999875	197.0	12
django__django-11149	Dense	8000	50	40	7908	0.9885	288.925	11
django__django-11163	Dense	8000	50	48	7901	0.987625	181.25	12
django__django-11179	Dense	8000	50	36	7970	0.99625	317.4166666666667	14
django__django-11206	Dense	8000	50	50	7591	0.948875	96.52	4
django__django-11211	Dense	8000	50	32	7929	0.991125	531.34375	16
django__django-11239	Dense	8000	50	50	4359	0.544875	30.6	1
django__django-11265	Dense	8000	50	43	7771	0.971375	214.95348837209303	8
django__django-11276	Dense	8000	50	50	7633	0.954125	161.5	9
django__django-11292	Dense	8000	50	50	6968	0.871	170.0	8
django__django-11299	Dense	8000	50	50	5830	0.72875	74.58	4
django__django-11333	Dense	8000	50	50	7139	0.892375	102.74	4
django__django-11400	Dense	8000	50	46	7972	0.9965	155.54347826086956	8
django__django-11433	Dense	8000	50	49	7935	0.991875	110.28571428571429	6
django__django-11451	Dense	8000	50	50	6360	0.795	73.82	3
django__django-11477	Dense	8000	50	50	7035	0.879375	120.08	5
django__django-11490	Dense	8000	50	39	7807	0.975875	277.6666666666667	12
django__django-11532	Dense	8000	50	48	7900	0.9875	122.79166666666667	8
django__django-11551	Dense	8000	50	50	7370	0.92125	97.56	3
django__django-11555	Dense	8000	50	50	7330	0.91625	118.44	8
django__django-11603	Dense	8000	50	50	4549	0.568625	29.68	0
django__django-11728	Dense	8000	50	44	7921	0.990125	200.77272727272728	10
django__django-11734	Dense	8000	50	41	7963	0.995375	281.7317073170732	14
django__django-11740	Dense	8000	50	29	7906	0.98825	351.7931034482759	11
django__django-11749	Dense	8000	50	37	7991	0.998875	304.6756756756757	12
django__django-11790	Dense	8000	50	50	6040	0.755	71.52	3
django__django-11815	Dense	8000	50	50	6912	0.864	65.42	1
django__django-11820	Dense	8000	50	34	7842	0.98025	427.55882352941177	14
django__django-11848	Dense	8000	50	50	7478	0.93475	106.04	5
django__django-11880	Dense	8000	50	50	7771	0.971375	112.46	8
django__django-11885	Dense	8000	50	49	7988	0.9985	153.20408163265307	9
django__django-11951	Dense	8000	50	50	7937	0.992125	140.6	6
django__django-11964	Dense	8000	50	50	7312	0.914	88.9	4
django__django-11999	Dense	8000	50	46	7901	0.987625	159.58695652173913	9
django__django-12039	Dense	8000	50	50	7546	0.94325	121.72	3
django__django-12050	Dense	8000	50	41	7983	0.997875	189.3170731707317	7
django__django-12125	Dense	8000	50	46	7863	0.982875	117.26086956521739	6
django__django-12143	Dense	8000	50	41	7976	0.997	168.09756097560975	7
django__django-12155	Dense	8000	50	49	7793	0.974125	134.9795918367347	6
django__django-12193	Dense	8000	50	47	7964	0.9955	133.61702127659575	5
django__django-12209	Dense	8000	50	50	7924	0.9905	109.88	7
django__django-12262	Dense	8000	50	44	7815	0.976875	168.36363636363637	8
django__django-12273	Dense	8000	50	50	6552	0.819	87.3	5
django__django-12276	Dense	8000	50	50	7084	0.8855	79.0	0
django__django-12304	Dense	8000	50	50	5402	0.67525	65.86	3
django__django-12308	Dense	8000	50	42	7980	0.9975	212.11904761904762	12
django__django-12325	Dense	8000	50	36	7917	0.989625	261.55555555555554	10
django__django-12406	Dense	8000	50	50	5284	0.6605	51.36	2
django__django-12419	Dense	8000	50	50	5500	0.6875	43.22	1
django__django-12663	Dense	8000	50	50	6048	0.756	108.66	4
django__django-12708	Dense	8000	50	45	7836	0.9795	174.9111111111111	10
django__django-12713	Dense	8000	50	50	6734	0.84175	104.7	5
django__django-12741	Dense	8000	50	50	7915	0.989375	100.46	2
django__django-12754	Dense	8000	50	42	7986	0.99825	246.45238095238096	10
django__django-12774	Dense	8000	50	42	7904	0.988	163.38095238095238	8
django__django-12858	Dense	8000	50	50	7098	0.88725	111.62	7
django__django-12965	Dense	8000	50	50	6875	0.859375	136.02	5
django__django-13012	Dense	8000	50	50	6255	0.781875	72.4	1
django__django-13023	Dense	8000	50	49	7887	0.985875	94.6734693877551	2
django__django-13028	Dense	8000	50	50	7982	0.99775	169.94	10
django__django-13033	Dense	8000	50	35	7978	0.99725	356.9428571428571	19
django__django-13089	Dense	8000	50	49	7893	0.986625	110.04081632653062	3
django__django-13109	Dense	8000	50	44	7966	0.99575	192.0	12
django__django-13112	Dense	8000	50	36	7780	0.9725	142.41666666666666	6
django__django-13121	Dense	8000	50	50	6714	0.83925	80.54	1
django__django-13128	Dense	8000	50	50	6709	0.838625	80.24	2
django__django-13158	Dense	8000	50	46	7922	0.99025	148.2608695652174	6
django__django-13195	Dense	8000	50	50	5711	0.713875	65.14	2
django__django-13212	Dense	8000	50	50	6045	0.755625	69.46	3
django__django-13279	Dense	8000	50	50	6269	0.783625	72.96	1
django__django-13297	Dense	8000	50	50	6659	0.832375	88.12	4
django__django-13315	Dense	8000	50	36	7920	0.99	215.41666666666666	10
django__django-13343	Dense	8000	50	50	6789	0.848625	105.22	5
django__django-13344	Dense	8000	50	50	6613	0.826625	90.32	4
django__django-13346	Dense	8000	50	50	7455	0.931875	100.04	3
django__django-13363	Dense	8000	50	49	7880	0.985	108.18367346938776	6
django__django-13401	Dense	8000	50	45	7793	0.974125	148.9111111111111	7
django__django-13406	Dense	8000	50	41	7900	0.9875	244.29268292682926	10
django__django-13410	Dense	8000	50	50	6158	0.76975	73.7	2
django__django-13417	Dense	8000	50	43	7983	0.997875	181.1627906976744	10
django__django-13449	Dense	8000	50	50	7923	0.990375	77.06	1
django__django-13512	Dense	8000	50	48	7815	0.976875	100.47916666666667	2
django__django-13513	Dense	8000	50	44	7952	0.994	173.4090909090909	9
django__django-13516	Dense	8000	50	45	7757	0.969625	258.6222222222222	13
django__django-13551	Dense	8000	50	50	6181	0.772625	68.82	2
django__django-13568	Dense	8000	50	50	7668	0.9585	136.78	8
django__django-13569	Dense	8000	50	50	7067	0.883375	127.56	6
django__django-13590	Dense	8000	50	50	4840	0.605	35.24	0
django__django-13658	Dense	8000	50	37	7970	0.99625	290.5405405405405	12
django__django-13670	Dense	8000	50	50	4865	0.608125	36.14	0
django__django-13741	Dense	8000	50	50	6327	0.790875	75.14	3
django__django-13786	Dense	8000	50	50	6567	0.820875	112.36	4
django__django-13794	Dense	8000	50	50	6548	0.8185	91.92	5
django__django-13807	Dense	8000	50	50	7173	0.896625	120.82	10
django__django-13809	Dense	8000	50	50	7079	0.884875	122.44	6
django__django-13810	Dense	8000	50	50	6041	0.755125	74.56	3
django__django-13820	Dense	8000	50	41	7943	0.992875	225.78048780487805	13
django__django-13821	Dense	8000	50	50	5901	0.737625	54.7	1
django__django-13837	Dense	8000	50	50	6829	0.853625	105.22	7
django__django-13925	Dense	8000	50	44	7957	0.994625	293.3181818181818	12
django__django-13933	Dense	8000	50	50	7659	0.957375	89.66	3
django__django-13964	Dense	8000	50	40	7958	0.99475	224.925	13
django__django-14007	Dense	8000	50	44	7907	0.988375	158.4318181818182	8
django__django-14011	Dense	8000	50	50	6896	0.862	118.2	6
django__django-14017	Dense	8000	50	50	6750	0.84375	80.24	1
django__django-14034	Dense	8000	50	50	7789	0.973625	101.42	3
django__django-14053	Dense	8000	50	50	7381	0.922625	154.24	11
django__django-14089	Dense	8000	50	50	7908	0.9885	142.84	8
django__django-14122	Dense	8000	50	37	7871	0.983875	225.7027027027027	12
django__django-14140	Dense	8000	50	50	5604	0.7005	77.88	1
django__django-14155	Dense	8000	50	50	5772	0.7215	68.86	2
django__django-14170	Dense	8000	50	44	7816	0.977	217.4318181818182	8
django__django-14238	Dense	8000	50	41	7922	0.99025	141.6341463414634	9
django__django-14311	Dense	8000	50	50	6558	0.81975	100.98	7
django__django-14315	Dense	8000	50	50	6193	0.774125	93.84	6
django__django-14349	Dense	8000	50	50	6971	0.871375	84.04	2
django__django-14351	Dense	8000	50	38	7857	0.982125	300.42105263157896	12
django__django-14373	Dense	8000	50	50	5528	0.691	41.12	0
django__django-14376	Dense	8000	50	50	6867	0.858375	108.62	7
django__django-14404	Dense	8000	50	50	6866	0.85825	108.42	6
django__django-14434	Dense	8000	50	50	6554	0.81925	82.46	4
django__django-14493	Dense	8000	50	50	6518	0.81475	104.4	6
django__django-14500	Dense	8000	50	50	7405	0.925625	145.88	8
django__django-14534	Dense	8000	50	50	6863	0.857875	101.6	6
django__django-14539	Dense	8000	50	50	7175	0.896875	108.68	4
django__django-14559	Dense	8000	50	37	7848	0.981	214.8918918918919	9
django__django-14580	Dense	8000	50	47	7967	0.995875	82.53191489361703	2
django__django-14608	Dense	8000	50	49	7748	0.9685	169.08163265306123	12
django__django-14631	Dense	8000	50	50	7956	0.9945	117.88	5
django__django-14672	Dense	8000	50	42	7859	0.982375	334.85714285714283	13
django__django-14725	Dense	8000	50	50	5938	0.74225	75.5	4
django__django-14752	Dense	8000	50	50	6091	0.761375	67.02	1
django__django-14765	Dense	8000	50	45	7975	0.996875	166.06666666666666	11
django__django-14771	Dense	8000	50	50	6542	0.81775	72.18	1
django__django-14787	Dense	8000	50	50	6497	0.812125	91.18	7
django__django-14792	Dense	8000	50	50	5818	0.72725	59.0	3
django__django-14855	Dense	8000	50	44	7843	0.980375	191.77272727272728	12
django__django-14915	Dense	8000	50	50	6455	0.806875	69.84	2
django__django-14999	Dense	8000	50	50	6551	0.818875	104.58	4
django__django-15022	Dense	8000	50	36	7964	0.9955	321.94444444444446	12
django__django-15037	Dense	8000	50	50	5887	0.735875	75.48	4
django__django-15098	Dense	8000	50	46	7786	0.97325	126.58695652173913	8
django__django-15103	Dense	8000	50	50	5944	0.743	58.44	1
django__django-15104	Dense	8000	50	32	7885	0.985625	310.8125	12
django__django-15127	Dense	8000	50	50	6577	0.822125	74.72	2
django__django-15128	Dense	8000	50	36	7841	0.980125	362.1388888888889	16
django__django-15161	Dense	8000	50	50	5491	0.686375	57.72	1
django__django-15252	Dense	8000	50	50	7747	0.968375	165.1	8
django__django-15268	Dense	8000	50	50	5881	0.735125	59.6	1
django__django-15277	Dense	8000	50	50	7399	0.924875	85.32	2
django__django-15278	Dense	8000	50	50	5364	0.6705	46.88	2
django__django-15280	Dense	8000	50	44	7927	0.990875	287.8863636363636	13
django__django-15315	Dense	8000	50	50	6540	0.8175	90.5	4
django__django-15368	Dense	8000	50	50	7968	0.996	128.84	5
django__django-15375	Dense	8000	50	50	6875	0.859375	100.06	6
django__django-15380	Dense	8000	50	35	7954	0.99425	305.8	14
django__django-15382	Dense	8000	50	50	6859	0.857375	109.78	2
django__django-15467	Dense	8000	50	35	7958	0.99475	233.8	11
django__django-15499	Dense	8000	50	50	7312	0.914	179.32	5
django__django-15503	Dense	8000	50	47	7872	0.984	110.08510638297872	7
django__django-15525	Dense	8000	50	50	7670	0.95875	182.38	8
django__django-15554	Dense	8000	50	46	7926	0.99075	172.45652173913044	6
django__django-15561	Dense	8000	50	45	7836	0.9795	207.55555555555554	7
django__django-15563	Dense	8000	50	31	7900	0.9875	301.7096774193548	14
django__django-15569	Dense	8000	50	50	6575	0.821875	74.94	1
django__django-15572	Dense	8000	50	50	7243	0.905375	105.24	3
django__django-15629	Dense	8000	50	50	6192	0.774	113.96	2
django__django-15695	Dense	8000	50	50	7663	0.957875	107.64	5
django__django-15731	Dense	8000	50	50	7370	0.92125	161.32	6
django__django-15732	Dense	8000	50	48	7998	0.99975	137.64583333333334	10
django__django-15741	Dense	8000	50	50	7081	0.885125	87.8	2
django__django-15814	Dense	8000	50	39	7841	0.980125	266.53846153846155	12
django__django-15851	Dense	8000	50	50	7418	0.92725	89.6	2
