instance_id	variant	candidate_entities	rendered_entities	source_entities	prefix_source_entities	tail_source_entities	prompt_tokens	context_sha256	prompt_sha256
django__django-13786	bm25	17	17	6	2	4	3952	ba09fad9670e6fdf50a5b6c80af38767fbfaa8d70c8fb7943ca3e5b7f3f8abc5	8da8c3ea8f4987c303d1c3c390f2624e4b9f3a38e17b450465de5880b8c249d3
django__django-13794	bm25	18	18	8	5	3	3448	3435597b304f7ba6c2a9bc5e3bf390ac45c7f6028bed29c1849199316d02850d	adf7fbbac1545230ba6c13318e83dff89597bd06c40ccdbc23e221e6238c184b
django__django-13807	bm25	20	20	8	4	4	3783	2b4f85f5c2748829ba468c132b6f18df48116ac87498e07e01eeaf62dc2a564b	bdee6287dbb26b1ca6fc5e1cf6d1e0bcc1dff7c07a5bac6905c09197c9bf3bee
django__django-13809	bm25	20	20	4	3	1	3529	d5e333a796c6c6deb8ff85fe7503986300085ad2de12b92d32b4787f24163150	f10793e42248ee32974f03d7c9a9bd42e4c2962b614a251caf02259ec26f2a04
django__django-13810	bm25	18	18	6	4	2	3795	f172701737f53f99d4b5680f199c838de19412b56879ec1e898015b1c24e4bab	d04cc2af821c857bb62cda1cdf7fcc5a69b9fa9ef2427e90d14e7bc9ec6f0b51
django__django-13820	bm25	20	20	4	3	1	3653	c1d85766d1bbf6f4ffbb6fa293936633aba5fd9fa5b9c533c1f73bc3ec979628	70914ad796fc964b100d25308fbe3879c4ba35a0ce16a7724b198386e99554f8
django__django-13821	bm25	16	16	4	2	2	2267	cdf8328d8f8f9524fed8bb21b672b5f56e4187f7f9ddfed4d89d88b90c3f54ad	5d3b33356a1a965261000176f8bcb21fdd4cf702a6e0ae93bdbcf6dfd7b36279
django__django-13837	bm25	20	20	8	6	2	3856	1467cf3227a6e95eb54b163df1a722973187ce1de01166af9023c8ee6d6da476	b48724ec588d5d0f4cf7cd116fc393ae43cd250aa8ef02d320a23021181b05ac
django__django-13925	bm25	18	18	4	2	2	3914	6325ebd7fdf93afc66d3a451819439088287cfb5a028dbd16c0550f453fa537f	cb6e98e8b2d7b6a65f6bdfb7960692a19217f1bb87207165a9e1be90f0738d03
django__django-13933	bm25	20	20	3	2	1	3742	0410cacfddcdc00d273bd44eb2cfc8e9f6235a6325b3b0296d9eef908a158269	06a140ea80134bb01394cd2b7dcb54d0b3d0bda4e97958ae7c308c578386acb4
django__django-13964	bm25	16	16	6	5	1	3688	424c3607e940012b70009732e175f9658a7e1613598e8cb80477b86d4066cc38	803d240d48e692c698c51ee6def04128a8c19acb0305fd70048ecc6dc9143b79
django__django-14007	bm25	18	18	6	4	2	3850	6ac7b1be68ab168dde632ec9c5f246a3bfa0988411cbffa1de2bc67efc58c44b	97862ec74fb3c2a598dee85af31453228cbb35fe8d01f0a01565eccdd05205c3
django__django-14011	bm25	14	14	8	5	3	3493	6ce8d5d694d752746fc807a08f153c8e2525ffb5d985744f9e53de2f1fbf0a15	fdecb10f45eec962e6377809184c8e59f369345ffc58d1a1df18236d233bf2a4
django__django-14017	bm25	19	19	4	2	2	3840	b361a8e0b1ae21eaebcbede1d3c2f957ec4bc2133e63de5581a4b580307f2d00	7fc7287030a1f05034d8a909f7b3e79fd64ff9fa37dafd9e8b7d5c7333afbb62
django__django-14034	bm25	20	20	4	3	1	3794	c16dd2b912336ccb62d8083a74eab429a47eb6b6e7a64384367460242bece5ff	f5a7991bff132c1eec8c8e8178cd679a947d36c30608df917d8436621797a2f5
django__django-14053	bm25	20	20	4	3	1	3959	acfcb2f05afae4e32ef235c2a32fd2e365b084eaa23f6366ba6e79e6d3c89918	aae9085ec72ee349998960dddf4eb327a00e6fc4527a23097233e9a8c1b0ddc2
django__django-14089	bm25	19	19	7	3	4	3213	e98fb87ea50aa1e098d3ec88285422a97afad2d9c7cd3703f197fb55aefd7eb7	8f16acd4fc9cd4cc99c123b530a316013641153946025ea41836f101e94dca4d
django__django-14122	bm25	17	17	6	6	0	3944	a0f0879b778e04913a9ddc445cc8d1af89c2d6fc0d149aed9a256e06bec979a5	c87f7d7d7eab9c2e6d98ad81f84e6491ce67f1c1afd25ef9dc93e8f6f0ddd0a9
django__django-14140	bm25	19	19	6	3	3	3854	fe26f0995eedeb6871ec9e27dead4718df77e8a72a1a650e86746ac4d92c4242	bb2131abd149a37b5de225d69e2b86f1dd122946796c48e04ba04a2409cb18ed
django__django-14155	bm25	20	20	6	3	3	3715	d0d51b9e3f83568e603b0eadc1b7e9cb466d14f89c686226f50aa3f540e85566	e7a088377ba36078b7ebaae3b2421092e2fd42458c6e896dd6cd6cd47b46a4f9
django__django-14170	bm25	15	15	8	6	2	3862	1fb7fa2274676a2b08aa5e8a2fccae7bfd33dbf00000629dac2297908718d2b8	3cacdf311c8cd0b12580e2658d19a40d4e5e9e5618bc2f7775a92f5ed513a8c5
django__django-14238	bm25	20	20	3	2	1	3760	6b1d9eb0c0cf1b937ac047277b5ab27332151e32205a4855f5f5b18db961a742	bb09cc9455d27b19944e6e26e2a2bb69d9ca32025bd8e14c1f88c73b7d83700f
django__django-14311	bm25	18	18	8	5	3	3600	c4e2a7ed072adb977c3e1fdfa7325ac9237448740ecb493e43fab90ff177c385	f84ad5eaafc5a7c2ca41682fa73a3dfc9f05b2dbdd5cbad4b86b7f347a29b7a6
django__django-14315	bm25	20	20	8	5	3	3968	d0aaf7efc220b038e1615b30976126d5fe063b55703a5cf582427c46edaf8ceb	4757363386dbefb859020fcab68ed048f408834cfb35e1b301907686bf4b71b4
django__django-14349	bm25	19	19	4	3	1	3837	b482716d55a786a0eccde485d56f9cb2ae4a53bdfe975b669eee43eb9451ab1b	eccf6f756f24831674cde6eebebce83385b5b4eaacb53b454751d07c4ba01878
django__django-14351	bm25	17	17	2	1	1	3724	c4fa6a935d5631e942251f25d277182df0e3d18e1c26a3abbbe9ba248c7d986d	d74c1c57ef9174716182d0aaf623a6a1b8701f9eb4f3ea75529350b2294d2c7b
django__django-14373	bm25	20	20	4	1	3	3630	c70c738407916b6f9c93b17b4628f32736908f39f3a94659e2b522ac3e3f3b82	c1592a731d820787af819e163b39637758a1443f5047e50c8b19caa30d8c69c3
django__django-14376	bm25	20	20	8	4	4	3999	8a1bca059828a38365d73f73800d00bffc4748623041c9195df7cfa1732df94c	ecc025f170b88bbf8d6877eee0227c49a026dc1588f2bd33f5f613f9ed826f5c
django__django-14404	bm25	19	19	8	4	4	3183	3e9487cdeb26b665e965028babc2455c28da914001a4b4a9f3131fead251d4fd	78ac3fea24405d9cc2f855832cbc57ab960d2ae14c92f3130188eca4092c630b
django__django-14434	bm25	16	16	8	3	5	3608	7969b0921c11a7028a337426fe16caba3e040e4e79994e8f39903b0835795d85	0b2922faecd986c7b77891eb0245e271e922e9a19c25fcd11218936214863aaf
django__django-14493	bm25	20	20	5	3	2	3575	0b5efd0711a7318546033c7e1657c35eeaca13ba6448591e96e6ba437a1abfe6	2ff8af40cbce8c7a38681d8c38629d89b5c1e4550dd0b159bf94a58c53070da4
django__django-14500	bm25	16	16	8	5	3	3605	0b7548778fa8a6e150360a3ee28dc706e2217208cd445b9c04512f55a96b1fdd	7d087de7390ab84073ade11083daa21f379ee5ebbb1742bcd6b3e9cad994294a
django__django-14534	bm25	20	20	4	1	3	3566	2fbdb78ee4bcb5299da4dd193cdf54dccddf6f8d599d46ce5470b0a11f36c1c7	ecefbf197513d3cd0e6b79634a24552794c171f7c5b6f3299449465d1199986a
django__django-14539	bm25	17	17	8	5	3	3974	150f2b5d50f1b8fe149eb5912afede618bfed36549d45307bf4e06b6e35d6c25	120c1216fddb65e7d095333ffdd0f9286082669e85cd1f5132444a82ce6d6c04
django__django-14559	bm25	20	20	6	4	2	3961	326c34bff34ff126ccc00367710f5efa1017ec225e4656b0533f55c5caaa90e5	32656724f485bc4be8a114456a304bd7cdae7190b790a90deb0448ab16689022
django__django-14580	bm25	18	14	2	2	0	3725	7ddb4b83eb2590ebfbdea4cef1ce758581a9f2c1db9c62c8b38cfad60470ce77	3af04a3adccb8731e7bb0bb9ecee1ff8f04336c4f7813db2b7eccc055226c93c
django__django-14608	bm25	18	18	8	5	3	3534	7e2e2e344adbcbe6d7cdc3b2da52ca64f0a619cd3f1fd9679c095ec8f1699baa	34e3e59cff0791cab679da3e46633ae70ddd4ca59932d8ac46060ed678f02087
django__django-14631	bm25	19	19	8	6	2	3787	60bfa56d3154b657f5b5d959c49fbf836d1f057526dd990fc303dad3a32e09ca	e132cd016c23301d4758106eb8243a5a674010f739c7691e5fba0e25a2dae0f8
django__django-14672	bm25	20	20	2	1	1	3563	cc85181064a2232772979600ffe649b3fef585445303f899c608fd65bbf1c93c	326fb46450d87294593a5ed5fabe4b7590d26e2fbb2b2abae1d5a26114996a0e
django__django-14725	bm25	19	19	6	4	2	3119	73a51b97728de7c9bc0915530d118bbf6a61f2ba04b09cb20c07bdfa163304ce	e7d4ee91afbd2b540e79b333f2bb1ad3738daad9b9febc286ca166671ceebac4
django__django-14752	bm25	19	19	4	2	2	3784	767a4544cbe0c5fa9a13928d3ea905c0aa5207136779af413de7ff8653a1f014	f30dcd962846bede6674e6a7c1847a1d010479005ad1e398925e7fd97f358322
django__django-14765	bm25	18	18	8	5	3	3773	485f1aa05dc17462d38f11657fefc1086ce7be09dcc9ff50ec1186b886cc3349	997665760789b8bc02f8d9d906237647e7c9322c6892c026f83b945ef7d828b2
django__django-14771	bm25	20	20	8	4	4	3694	b18b9bce52f638a90626c1ed84497b3371758c9d9b84dfaa2d02262a04a889d6	b5eda55cd224ec3f4021e2e4173a422861f4750695c045f5069b7ced7f352f04
django__django-14787	bm25	20	20	8	4	4	3324	25d34c39015c75dc3f83f35dc35e46b24dcb28a0c1c233f8636920575a8e7ecb	dfe0bdd8882b4c309dcf63fd2937aa2679d92c6a847cab693c5e71c63793dd8d
django__django-14792	bm25	18	18	8	4	4	3514	f67695c40f28cd40398d20e55e2a05902c6456d312825b4d2950653d8bdb234b	4de79bfc236eb4be6558b2e64c290a0f44bac79a9df4111ddcf29745b95bd94a
django__django-14855	bm25	18	18	6	5	1	3958	0b9d5333085da2a3fe2087372243ff7f0c715c2164788b25f7f8c2e0666738b2	e08cdc9653438f14ae2a15e56e769fd0433658cb4ad9a61cf0c76a884f2b4016
django__django-14915	bm25	16	16	7	4	3	3548	59557eea26785df22350ca86ab4240a397e5111875c36bd31da5ff98e7db8f32	7cf032bfabd6c941ee5c8d0ff0cd74b9911beb21554d98942b3cee45b3f65aad
django__django-14999	bm25	19	19	8	4	4	3203	960bb6b45017e51ca8b085ca238000e39bbf70f511ced6e9babc01f1e5ce2420	571a028da1105a21487b88a0bf502ed1026570a6d80a3eadaecdb38c5c5f1878
django__django-15022	bm25	18	18	8	4	4	3858	640375f2d7bd567ac7e199d51a2e280609d0b8b18ecf5549d3e046510dd41c6b	88f90116fc61af7fe3c84a220b1a3a5702df72f2b5c186d5a4887ef501214e54
django__django-15037	bm25	19	19	7	4	3	3803	1cef4ae5553620059d2d54611b36f9cf5132630857fb677781d76864b6d48587	2930c07908509b16a6058619c306e5ce1290767c23a5916ca0b4e789e8dc1ddb
django__django-15098	bm25	18	18	6	4	2	3817	bea8b8257889391975c320eec5a2b5abd07d6726ef1a5eac18f9a14f2b155616	751af433120365d3a83ee313725607824db1c5dc4e4b44b48d2416453950d1ed
django__django-15103	bm25	16	16	8	4	4	3374	67191fce191c8c7ac2486a88b2ecb9dd42c11acb6037dda91c1bdd154c420735	5e1f720f7f0e19f57bf2df6425366fdf88c4c653fa33bcb6a236bc049188cc89
django__django-15104	bm25	19	19	3	1	2	3800	42822243fdf800552ee2dcf272f0a7860ab598af95f9a62be4f9964a0d1dc676	ddf7a510cf40e0877d6ea5035948efa7f546ee26b81f298ab4f3a545f9b2e782
django__django-15127	bm25	14	14	6	5	1	2596	aa1edfb64bf01e70b813dfa67e1b7f3aa26902feca00800ba79a9b751f2ecf5e	c8a5ec43a320159a8a9b7cc706e611f6b30093c72e1c2779b315ec6fd6f03daf
django__django-15128	bm25	19	19	5	3	2	3831	037b06ed5e35a348f0ce8f065d85262d3aa54de8f5bc09b0aa839e1d478d3418	125c2da140a7cd2ba13048b055edc7157dd38bfd852fe405980fc33b450cd73e
django__django-15161	bm25	10	10	4	4	0	2233	30daf205bf59d4e972634e522afc0648fa72d8ff84b42cdae23d2743e5eaee85	3daa4dbd0d0996abdb57020fa0dcac16b90c5aa5e2dd4fd2033c0c485563b7f2
django__django-15252	bm25	20	20	6	2	4	3889	604a8e5eb9821db02135825ee3b14d38cc193ffec4b4c30d4211c8a76a775d9b	6bad973adf2a2d7f6bb028575f5b648dc0824c99f158cf091145db70508d9393
django__django-15268	bm25	18	18	6	3	3	3867	63cb7996aa2493efda9cd90191e71ca81f2001c7f7c223f918b28e1d69869398	c1bf4fd93f3d7aa16f748758d8a44679b6768ead3a6d35ae7f4fddeba4bfbdb8
django__django-15277	bm25	19	19	2	1	1	3618	ccb4a5f3979d8146e7db4dead624b3fafd0b62d133f1cf12391bfc16637ee76f	1cb2af1e488985f0606a3a6af4d3b378515760e1003e5c5c570afa8e2e85ccef
django__django-15278	bm25	18	18	4	3	1	3869	b8f342850db2bef8d0a2ac9d8dbfb1362e33489c1126703e97107bc313927b7a	701d793978aa546724efd0cc618d6c4dc6293afbde5c3e54edd8b68793983337
django__django-15280	bm25	17	17	6	3	3	3919	512a70b339597ccc253ce097d3b352e80ea418a6d1c9208759759484263c1ad9	5068e44519aaf31d7d3534154453c3c61457d78412516647065da52e201ff1b8
django__django-15315	bm25	19	19	8	4	4	3759	ea8e9625dbec1efd4725edeaa0d7ef76078ae124e505b29f95fdfdc2a6e31c20	a525e7b8f4fa2adf78c61ec7b00876a10f98d3b4e33603dd70abe4bcec538fba
django__django-15368	bm25	20	20	6	3	3	3920	c330e3937c656e29f2fb8ed4b0b5b38813b74feeca21f7f70b3706a6499194ed	92f312364fb36a7136aca3b0158e7fd6b293170820f29f2446ab6f71e164c5f4
django__django-15375	bm25	18	18	4	3	1	3748	8d2f88e428a75d7f7726de60e0fe1178730f2def7ae6cf520d4338c2e4daf059	a3e2e753f2a533ae5330ebadac933823b6f4752b6d98362d6c5ccd908f55dd00
django__django-15380	bm25	19	19	4	1	3	3878	72a1c705107141e5462001b64a0e5c753e8ea77397d1fd3a323c442c7a6508df	19744b171aed63bbec005260c856dd7aa9dd7a48a7542eaf38a65a12f1ed0ebb
django__django-15382	bm25	17	17	8	4	4	3611	f57c70d9da5f42d90056919a5e14d7b1889f3402c6b3f6a6684eb6b202a0902b	1fba0168d00d5f854b253daf2106f9ef0bbad320121f9bf8515832a0ff9a3893
django__django-15467	bm25	20	20	7	4	3	3522	9adc381d0d10bd8455640f5769ef187f7ede4af8be34d9a218ed19bee6e38c6c	be968f3c44734f4ea6cb0f77f9ddb19fc52d02f6e336f2c6216a12a77a019f27
django__django-15499	bm25	19	19	6	5	1	3921	bd930333c07a90e603f662158e82e419fa2b5170ba8f3d944e3b9c18548d08c9	af7cbfacd9eeda51440a1459b2fec962c0f99e3e752006d7fbc01d8b6129f012
django__django-15503	bm25	14	14	8	5	3	3631	fb22a125dc9fca96ced8bdeaa258d02445b520fa31de56ad8e077d1f3ad218b8	6f98579013e3691acc6d686e8d46dd833d575c8757f38643fe0230a9e0ef346d
django__django-15525	bm25	19	11	2	2	0	3179	4f6bcc33735b178fc321a0b84ff8c4e6010e587f3a3c48766bda64919c14d190	29254ea392feb47e855adf18c2f23540a9543eb358b3fa47a743210d569ac2f0
django__django-15554	bm25	17	17	7	5	2	3501	bb41eb5e4831d1950be4208a904435c6215969d2dbb62fae59c5e9bc60457d93	7240f717664cd78a7340685608020561ae7439bb53d9dd12dd6b6242df036e79
django__django-15561	bm25	16	16	6	4	2	3762	ffff0f80708b68f7dac24258ed564189dc1b2f9c9e89e2d26c511d540c5588c6	c90d34832927eff33763ee0e7dc66e2ac34756a0c7ebc1d04eeb6c8f789d45f7
django__django-15563	bm25	19	19	8	5	3	3988	34100b69b7670eb3dec1f4fdf6278f7030a43c97fe31db881d2ba47ae6c3591c	86836041d158242e620c55a5d29868686668e3c13d92960557c568b1c949adf7
django__django-15569	bm25	20	20	7	3	4	3886	e3c39f1ab97f838121e5d7ed68969c0b1b3e1fc68a40c3ac9cc162e296364a42	7426fb6820ab5cecfd4fc121b3ace7624f2ce6cf0c309c0eebbbfd834766b2c3
django__django-15572	bm25	18	18	4	3	1	3835	8c56ca8e9d9260c7138e50c6d523f6f473b708a5b477a1db1b7297f8c4a0333d	6341f2ca3ab2d598eb345d53969677b34f56b1631612e249e7e1a47f8f3b6994
django__django-15629	bm25	17	17	4	2	2	3631	fda3c7969046ea0bfc6786cc4602a45f61d608a12ef157e8394a39466722715a	b8b7a3479d9af4ce72e21d78f1fda3ce5aee46e9695fe7ed69ddca61f129d6b8
django__django-15695	bm25	18	18	5	2	3	3680	70bd4cc4300bc2b73d949cb32eef57a795588e509c9b97a11bd304dd2ec5d15f	62e4003819d7a8ee57aac964036463f21b9c5740682b2fd51eb2c919dbe19a40
django__django-15731	bm25	19	19	8	2	6	3852	6ca16478004019f743a27531fa434679b98df125d7ed859c367847abb912f875	7b78a789dc22e9de856b9e9ae61bb227e75226d60228d997deb21ab2ae2ee877
django__django-15732	bm25	16	16	8	7	1	3497	0ad0a5344277d6cc84589a1667850dcb8be877130e7ba017252eba68e27825e5	5e109729b1bf1a96a96f85e45e6a75a30e8606fe12a43f7854d58688686a866e
django__django-15741	bm25	19	19	6	3	3	3148	85782cd76f50d3ce9e187497f824d11489f3a800548f6d5313880f5134610bba	3c13998a1fc6166e11bf1a2ffe5d9b52ba5af4884e75d1c4212117fab8d7e014
django__django-15814	bm25	18	12	2	2	0	3892	4df468c3c73d0df97d4bbf3bbc3e999ccfbdf8cc083a917fc18018ba7c887725	af16c4acfa0e3bd874254d6e6e8a60fa690d0e7c6820c8fcaaa4526eab99a181
django__django-15851	bm25	19	19	6	3	3	3851	f881b133ccc401e6631e2d8c01ea1f7135855f769b7f720d91d039397be38a29	4bc44959ef19377821d3434dff40f93e619abe8e03cd3ec99fddf9a3159a94f6
django__django-15863	bm25	20	20	4	4	0	3725	798345fbaf847ee085edc3bc61c2313fe6314cc2d49d8ca2eca52133af3ae0b6	a1f5a784f19fa8a6746feb7cc8a1a6f3561a149f1ce465e2f0df6b70330e757e
django__django-15916	bm25	18	18	4	2	2	3676	a8a9ebdc4c644d2c7b67d54f93794b97d46328c7cbdb8b11ecfb1eeb3c58827c	8a51cd65af5d357f9a42fac166fc01c1f22e003087f9e6e39b08743d951466f5
django__django-15930	bm25	15	15	5	4	1	3500	ae5c020373bcd710081b7ea760ce7b4263499c64633e76b4c7397bb7b57eaa5b	79d6c4189cc145cb4a582d5e09f5cab53237d7671440b21bd8cd4bf5eb4f322f
django__django-15957	bm25	15	15	7	5	2	3687	527de282d62117be0c56786e59969401aebc7c642cff47baa36bcbe90085314b	cd0dedecc8360616a74dd63d25ee5d1b5f8694fbfadd932226bab95fd769161c
django__django-15973	bm25	19	9	2	2	0	3902	4cdfd4813ffc09d7597e068cabd0aad0398463e290db58cbe1396a5f9bf83fda	24250cbaaac8669a3d53dfa6ed6c0f7c379c973611b63cfd37cb1d3ff77359e7
django__django-15987	bm25	17	17	8	4	4	3336	5227cf31fc6409dcf9b9a66aeb2c034bc2289db6e58d4161ba7b61f22de96a27	f9bc82caff1a4f96349ae9ef4e99a555c8a74ea1a4935e086dfff2c31c5c8784
django__django-16032	bm25	18	18	8	6	2	3977	1d3be3af4e81eb4a8d0a6137c491f79fa297686b8dd1f12e264fbb6f815736cb	925c84c5ab2268af603a33c27403a9a23ed188a77bf5c5f023b711e3cacaa86c
django__django-16082	bm25	16	16	4	2	2	3691	a919e72608e0919650125ca094780b5be06049d77bf02a9dc0ada9e239a227bc	f1aed7af65e0939bef8974016f47c30154ac7fb4488f64284525af306ed2a276
django__django-16100	bm25	19	19	6	4	2	3739	69fc2e695392b3bb3d6bbdc6dddf698e7185ac3af74e54902f22009f300a8a76	93c52eeb1b77e33e64399fa0b25ec00b86314c075322e5cefe224b00faae1923
django__django-16116	bm25	20	20	4	2	2	3671	9554b99d14cf252b9bda0e036dfa2a72e1a2926ac88a871f6bf593479cd7f9df	341a526ce2f92b9a8b347dde863e9854ee08c5733544e08268b05d9c9c0e9f2e
django__django-16136	bm25	19	19	6	4	2	3928	763472ad797a21571133d54d6e1fa6b8abf4c2349ce14f9753e0b54e582e4ab5	ced1bf50e00d2bdba645351b4710f916e1d10bfe4dc11d9d9322ad727b03d70c
django__django-16139	bm25	20	20	3	2	1	3620	f85a1f81852ac82d7da9ac0e62e9e0ecb45a827ef310cff193bdb10fd1b0dd1e	5f4c5b345aa4937610b5507421dfa40d358eb54d04e8adabc30586f046377959
django__django-16145	bm25	19	19	5	3	2	3779	556e4903f32895f18e92b5ef7cde591f3f51766fe75a8150a2b4ab08c73c0668	c9ba24ccc3e47defdf2f03f542b9c8a07f5185bc30e3609975da7e499e98a1e1
django__django-16255	bm25	20	20	4	2	2	3684	259d6a522e583549845f3b3b257f292b67db6a4e576799e5e3267f89c3614713	d5fc0f62672678aec042f80208ed6369ecb5d503ef1cb81b0bc21c24c3da0369
django__django-16256	bm25	12	12	6	4	2	3531	b3d315f230c8748034e47f645b6d18452b0382390efb6f21998768bb054c0a36	aece01d096f5211b2f52f204cde4ef789799126507de1ceab130bbd21cc3c0f4
django__django-16263	bm25	19	19	6	5	1	2822	9ca39382eef68f9b05a8c6cd500ce5b59ab13e0dedb956b53d67ef2fc1797ead	cdb24850362465b848c62b60dc0ff84435eb0555e146e636dca68623e30d9375
django__django-16315	bm25	18	18	6	5	1	3712	89e87dc8a038475e5837d9fba5fdaa107b7d504678dabd66775bd385b000fb5c	0a3769c9a7566e5a6206579f8658e009b40b3cb3aea10cdbe95d611f68cbc23a
django__django-16333	bm25	19	19	6	4	2	3954	4d3e2cb748bf86e97d0874e18bd3cb14128468cdc04adaeb122b6a8b77f73a3b	c219478c9bf3d341082b8ac5a4eab1cbfcb1760195072d83b412fb848fd15be3
django__django-16429	bm25	20	20	4	4	0	3708	56d53bae81dcb0f959ef96c5aeaddfe330362c7c6461a0d98a8c6b3142d3dcb9	a0176b9e6b0f507c9872ad1e5fc612dceaf00ab5ec0c234eb15402be5a5a3ad3
django__django-16454	bm25	18	18	6	3	3	3983	aaa44d0997ab3bf8cee9aff18c106740bd63f6d63edac7fbdfa0c5952ae12e71	c9aee29f632b6aed14d21a3a9a12e1a097d743447aaf575861f78f8811e1bc5f
django__django-16485	bm25	20	20	6	3	3	3236	4882ca35b5236f53ad9fa70b8eef89f444292569bc03799359d08b02585cce9c	b7adbb0f0e2186bcd26d6931c3e82fc946329d9727e45d66928cfec02725f32f
django__django-16493	bm25	19	19	4	2	2	3919	304793db653d458523548012f95c847cd28e1e60f86109416337e4de3b8e4183	c8104a2cccdd7ce22a2019cc115edc4d64de6a702b29908613b7e4108edad729
django__django-16502	bm25	16	12	2	2	0	3994	525b54cacb1d66c6482b67e06640e754063f106b8264e725284fecc1c4dc1e5d	62db5a95ad36f825000126743c6765beb9025efc087d833fef9fb53b0d7dfde8
django__django-16527	bm25	20	20	8	4	4	3689	922006a3d9b5a8dd63514b8989d262602c83e45cc9c3b7f54673b5a5463e8eaa	27ad7edc782db462f2c1aea11b972ef68c8f0749b3253d9991d134d47539424f
django__django-16560	bm25	18	18	6	4	2	3811	be5edbf812b341b50375053e067343a6ba85c8c34dc0250dbd94d97c94129601	1bef1d86346c4eee43b0d14f92a653c6761cc17034812a00b70b4e697bd6cfcc
django__django-16569	bm25	20	20	8	4	4	3845	75f6a75d9291bcc05683c088a51410cdb706ffd42dbe1bac5d52a7ec05477e60	4d92c3731d2dc631d09b46f1b057ad908d07f06a4ac4193393403437071d5a57
django__django-16595	bm25	20	18	2	1	1	3802	d96ea3aef1fec6be135168563d421b46157eaf9f598515641259dc1a469e3cae	8702cfafd6e7ead17c753324f045076d402e30f730df063bf258049f3de8028e
django__django-16612	bm25	20	20	8	5	3	3733	3b37c5b7ec3971f21d1818303363520f7a42170a76178dfe4a1ff7b81cca4161	3e45b7d542e487370361d5f4471019ca76dd49e5481c14b1c323534fa9daac4f
django__django-16631	bm25	20	20	8	6	2	3836	dcbe214e46746cd07047a180b2193684a1d996c5aacfaf2b8156a40f24116337	1ae1705bfc4d0833db797b50cf00a7e3b0332cc0e3440ff3665f4a83d1d53db0
django__django-16642	bm25	14	14	8	6	2	3771	ab1186b18d7c73337b8343dbdfddcadb8147c0573d0be444961125052aa96144	c9cffa6f402287758d0242406620da715a95000a8c799fa180c6f1b5e83fe204
django__django-16661	bm25	20	20	4	2	2	3964	55bd00e84eba5f61d30af2641dc208b5087a7caa2283ffac7f0fd758a9b50cf2	7c1e7f7d0965d0b8e9891f36a5794ba75048751290999cf06d2533ff06966574
django__django-16662	bm25	15	15	7	5	2	3111	ece12f6c49f3f93882386856c24d3ac5234bb40ef0090cb740823fd0392e66de	a2d63ab48a3473e2fd0c80e50f33d6e35f964542a1bc06c7529ba95bf9aa9edf
django__django-16667	bm25	20	20	4	2	2	3709	372c576bea06f216ad0fa9d6b6cd145360b4b0c5aaf8538cc26abd9c4616ba0d	5595dc52af72b726e32f96e413c933dd1aa84d7a589fb50ce9961cba5e52c284
django__django-16801	bm25	19	19	6	2	4	3847	cf7ff525f9d8b8728fe7b846c3a556824718aeb26f4093d837550ee2089b8824	fa2c1a3dd9039e0c5cb968682688b2024925e6f4a1d3a81b9377755e0c5d0a35
django__django-16819	bm25	17	17	6	4	2	3626	3f5e05a80eb040f219aa0989cad61c9b197d539c0ec15f84952401dc529e53ac	e07685329db975ac282aa8fe18790c580e372a718d70861a30f2a025ac2e9829
django__django-16877	bm25	16	16	8	6	2	2620	5616db5b3e2de6f75bedcf067a34f814c961dc95d4561a616dc7213283ce9fad	7ebc5ab0402b019312b36160b0bfc6fd6d9883d6bba0d0deacd06f3be927ac7e
django__django-16899	bm25	20	20	5	3	2	3130	6a6d8d4543b8183f79c04393ae415b3c099b5ef35e61f970e44459146c431e8d	529f9f9e19f9b8e84cb054ed3512eefe218e83cbab7f6549f45338ff7bb49f15
django__django-16901	bm25	14	14	6	4	2	3425	9a001d0aa6d5d3ee79bf11b595949a8613ac71745e1d616c2ccb200c2f542f11	5d8739455619f774cedcaed2dcba8075e81f424bdceb15be53781ab478b198aa
django__django-16938	bm25	19	17	2	2	0	3921	43fe50412acf566f35bb197f30b9ff81539903ca0e0eab8e218ad85aaf802bf9	2c79c532dce2494736afb9e4ecedfa53b5eef5efc07ef6699f30e75e569d9f51
django__django-16950	bm25	18	16	2	1	1	3907	7a8bca582940482ccb2a3165bbc462a5955eb424347a21c1aba22a75089bd4a7	37e42282278e6e8e6bde3f38f23d5fbfe4f77446c476e4e25ad923e47f8c38de
django__django-17029	bm25	19	19	8	6	2	3407	ba6cd5b1867db261a616dff422fe482220bb997ba5a992f71a2cae98ab43a85e	4d9666ca2d1863380ab2a41e2c40150820eb4635c789c115589fe8adbcbfe67d
django__django-17084	bm25	15	15	6	5	1	3339	da9a32a5ec8cc5ed3fcb1c3d6402269b9eb6b83714e62ae79531b903008b533d	276ca9d849c1ae52d941d8b468a5174b0f40efa59c2b34591a410e2035e814bd
django__django-17087	bm25	15	11	2	2	0	3218	4ca24ca9fb4c26a9433435f4602850293e06ecd69d419ae2f8c572d6dd185b27	a0fdbf4457765c877c962c57039be8384b06f999773b48bdb7f024a047247f33
django__django-7530	bm25	17	17	6	4	2	3900	6827e2def8989df2a969ec6861f0e8a288e166bd1ebe13a989134ea798651d02	58119d5bda4247668b9f73cd36a7563c79bc46dc93bb6ac1d4746479087cbefc
