instance_id	source	token_budget	candidate_entities	selected_entities	rendered_context_tokens	budget_fill	mean_selected_source_tokens	truncated_entities	changed_lines_covered	changed_lines_total	complete_changed_lines	file_hit	entity_recall	mrr	hit
django__django-16938	BM25_projection	2000	50	6	1909	0.9545	1442.5	5	0	4	0	0	0.0	0.0	0
django__django-16950	BM25_projection	2000	50	8	1627	0.8135	181.875	1	0	2	0	0	0.0	0.0	0
django__django-17029	BM25_projection	2000	50	9	1944	0.972	182.55555555555554	2	1	1	1	1	1.0	0.5	1
django__django-17084	BM25_projection	2000	50	21	1968	0.984	37.04761904761905	0	0	3	0	0	0.0	0.0	0
django__django-17087	BM25_projection	2000	50	6	1969	0.9845	453.8333333333333	4	0	2	0	0	0.0	0.0	0
django__django-7530	BM25_projection	2000	50	9	1967	0.9835	338.6666666666667	4	0	2	0	1	1.0	0.14285714285714285	1
django__django-9296	BM25_projection	2000	50	12	1889	0.9445	134.25	2	0	1	0	0	0.0	0.0	0
matplotlib__matplotlib-13989	BM25_projection	2000	50	4	1576	0.788	1517.0	2	0	2	0	1	1.0	1.0	1
matplotlib__matplotlib-14623	BM25_projection	2000	50	0	0	0.0	0.0	0	0	13	0	0	0.0	0.0	0
matplotlib__matplotlib-20488	BM25_projection	2000	50	6	1945	0.9725	981.3333333333334	2	0	4	0	0	0.0	0.0	0
matplotlib__matplotlib-20676	BM25_projection	2000	50	9	1972	0.986	347.0	4	0	2	0	1	0.0	0.0	0
matplotlib__matplotlib-20826	BM25_projection	2000	50	6	1708	0.854	744.6666666666666	3	0	3	0	1	0.0	0.0	0
matplotlib__matplotlib-20859	BM25_projection	2000	50	3	631	0.3155	180.66666666666666	1	0	6	0	0	0.0	0.0	0
matplotlib__matplotlib-21568	BM25_projection	2000	50	14	1847	0.9235	61.57142857142857	0	0	3	0	1	0.0	0.0	0
matplotlib__matplotlib-22719	BM25_projection	2000	50	0	0	0.0	0.0	0	0	4	0	0	0.0	0.0	0
matplotlib__matplotlib-22865	BM25_projection	2000	50	6	1978	0.989	215.83333333333334	1	0	3	0	1	0.0	0.0	0
matplotlib__matplotlib-22871	BM25_projection	2000	50	7	1977	0.9885	279.57142857142856	3	0	3	0	1	1.0	0.2	1
matplotlib__matplotlib-23299	BM25_projection	2000	50	10	1916	0.958	156.1	1	0	3	0	0	0.0	0.0	0
matplotlib__matplotlib-23314	BM25_projection	2000	50	9	1935	0.9675	244.77777777777777	3	0	1	0	0	0.0	0.0	0
matplotlib__matplotlib-23412	BM25_projection	2000	50	0	0	0.0	0.0	0	0	4	0	0	0.0	0.0	0
matplotlib__matplotlib-23476	BM25_projection	2000	50	10	1916	0.958	472.1	4	0	1	0	1	0.0	0.0	0
matplotlib__matplotlib-24026	BM25_projection	2000	50	0	0	0.0	0.0	0	0	9	0	0	0.0	0.0	0
matplotlib__matplotlib-24149	BM25_projection	2000	50	0	0	0.0	0.0	0	0	2	0	0	0.0	0.0	0
matplotlib__matplotlib-24177	BM25_projection	2000	50	5	1877	0.9385	1176.2	2	0	2	0	0	0.0	0.0	0
matplotlib__matplotlib-24570	BM25_projection	2000	50	8	1951	0.9755	842.5	6	4	4	1	1	1.0	0.16666666666666666	1
matplotlib__matplotlib-24627	BM25_projection	2000	50	5	1398	0.699	346.8	3	0	2	0	1	0.0	0.0	0
matplotlib__matplotlib-24637	BM25_projection	2000	50	10	1983	0.9915	265.1	3	2	2	1	1	1.0	1.0	1
matplotlib__matplotlib-24870	BM25_projection	2000	50	0	0	0.0	0.0	0	0	24	0	0	0.0	0.0	0
matplotlib__matplotlib-24970	BM25_projection	2000	50	7	1923	0.9615	634.8571428571429	5	0	11	0	0	0.0	0.0	0
matplotlib__matplotlib-25122	BM25_projection	2000	50	4	1736	0.868	539.0	2	4	8	0	1	1.0	1.0	1
matplotlib__matplotlib-25287	BM25_projection	2000	50	0	0	0.0	0.0	0	0	6	0	0	0.0	0.0	0
matplotlib__matplotlib-25311	BM25_projection	2000	50	6	1981	0.9905	627.6666666666666	4	0	2	0	0	0.0	0.0	0
matplotlib__matplotlib-25332	BM25_projection	2000	50	6	1869	0.9345	840.3333333333334	4	0	1	0	0	0.0	0.0	0
matplotlib__matplotlib-25479	BM25_projection	2000	50	8	1956	0.978	243.25	2	0	3	0	1	0.0	0.0	0
matplotlib__matplotlib-25775	BM25_projection	2000	50	0	0	0.0	0.0	0	0	16	0	0	0.0	0.0	0
matplotlib__matplotlib-25960	BM25_projection	2000	50	6	1886	0.943	383.8333333333333	3	6	6	1	1	1.0	1.0	1
matplotlib__matplotlib-26113	BM25_projection	2000	50	0	0	0.0	0.0	0	0	2	0	0	0.0	0.0	0
matplotlib__matplotlib-26208	BM25_projection	2000	50	1	106	0.053	13.0	0	0	2	0	0	0.0	0.0	0
matplotlib__matplotlib-26291	BM25_projection	2000	50	6	1923	0.9615	498.1666666666667	4	1	1	1	1	1.0	0.16666666666666666	1
matplotlib__matplotlib-26342	BM25_projection	2000	50	13	1796	0.898	214.84615384615384	3	4	6	0	1	0.6666666666666666	0.2	1
matplotlib__matplotlib-26466	BM25_projection	2000	50	0	0	0.0	0.0	0	0	17	0	0	0.0	0.0	0
mwaskom__seaborn-3069	BM25_projection	2000	50	1	388	0.194	727.0	1	0	5	0	0	0.0	0.0	0
mwaskom__seaborn-3187	BM25_projection	2000	50	0	0	0.0	0.0	0	0	2	0	0	0.0	0.0	0
pallets__flask-5014	BM25_projection	2000	50	9	1816	0.908	141.0	0	1	1	1	1	1.0	1.0	1
psf__requests-1142	BM25_projection	2000	50	10	1840	0.92	149.1	1	1	2	0	1	1.0	1.0	1
psf__requests-1724	BM25_projection	2000	50	7	1852	0.926	471.0	3	0	3	0	0	0.0	0.0	0
psf__requests-1766	BM25_projection	2000	50	10	1886	0.943	204.7	3	0	4	0	0	0.0	0.0	0
psf__requests-1921	BM25_projection	2000	50	8	1900	0.95	414.25	4	0	1	0	1	0.0	0.0	0
psf__requests-2317	BM25_projection	2000	50	5	1832	0.916	447.2	2	2	4	0	1	1.0	1.0	1
psf__requests-2931	BM25_projection	2000	50	10	1932	0.966	274.7	4	1	3	0	1	0.5	0.14285714285714285	1
psf__requests-5414	BM25_projection	2000	50	8	1880	0.94	311.5	4	0	2	0	1	1.0	0.16666666666666666	1
psf__requests-6028	BM25_projection	2000	50	7	1851	0.9255	517.2857142857143	4	0	1	0	1	0.0	0.0	0
pydata__xarray-2905	BM25_projection	2000	50	10	1984	0.992	483.8	3	0	2	0	1	0.0	0.0	0
pydata__xarray-3095	BM25_projection	2000	50	5	1737	0.8685	664.4	4	4	30	0	1	0.1111111111111111	0.2	1
pydata__xarray-3151	BM25_projection	2000	50	3	1302	0.651	1170.6666666666667	3	9	9	1	1	1.0	1.0	1
pydata__xarray-3305	BM25_projection	2000	50	5	1664	0.832	438.6	4	0	11	0	0	0.0	0.0	0
pydata__xarray-3677	BM25_projection	2000	50	7	1802	0.901	358.7142857142857	4	0	1	0	0	0.0	0.0	0
pydata__xarray-3993	BM25_projection	2000	50	5	1751	0.8755	890.6	4	14	23	0	1	0.5	1.0	1
pydata__xarray-4075	BM25_projection	2000	50	8	1990	0.995	142.125	0	2	2	1	1	1.0	0.16666666666666666	1
pydata__xarray-4094	BM25_projection	2000	50	5	1754	0.877	938.4	4	2	2	1	1	1.0	0.3333333333333333	1
pydata__xarray-4356	BM25_projection	2000	50	6	1841	0.9205	238.83333333333334	2	6	6	1	1	1.0	0.3333333333333333	1
pydata__xarray-4629	BM25_projection	2000	50	5	1917	0.9585	1288.6	4	0	2	0	1	1.0	0.3333333333333333	1
pydata__xarray-4687	BM25_projection	2000	50	9	1803	0.9015	358.6666666666667	4	0	5	0	0	0.0	0.0	0
pydata__xarray-4695	BM25_projection	2000	50	7	1877	0.9385	795.0	6	0	2	0	1	0.0	0.0	0
pydata__xarray-4966	BM25_projection	2000	50	7	1964	0.982	761.1428571428571	3	0	1	0	0	0.0	0.0	0
pydata__xarray-6461	BM25_projection	2000	50	5	1769	0.8845	550.0	2	2	3	0	1	1.0	0.25	1
pydata__xarray-6599	BM25_projection	2000	50	8	1995	0.9975	509.375	2	0	3	0	0	0.0	0.0	0
pydata__xarray-6721	BM25_projection	2000	50	5	1963	0.9815	1069.8	5	0	2	0	0	0.0	0.0	0
pydata__xarray-6744	BM25_projection	2000	50	7	1983	0.9915	502.7142857142857	7	0	10	0	1	0.0	0.0	0
pydata__xarray-6938	BM25_projection	2000	50	6	1921	0.9605	665.8333333333334	6	1	24	0	1	0.1111111111111111	1.0	1
pydata__xarray-6992	BM25_projection	2000	50	9	1959	0.9795	246.55555555555554	3	0	56	0	1	0.0	0.0	0
pydata__xarray-7229	BM25_projection	2000	50	3	1993	0.9965	330.3333333333333	1	0	8	0	0	0.0	0.0	0
pydata__xarray-7233	BM25_projection	2000	50	7	1919	0.9595	550.8571428571429	5	2	2	1	1	1.0	0.5	1
pydata__xarray-7393	BM25_projection	2000	50	5	1915	0.9575	753.8	4	0	3	0	0	0.0	0.0	0
pylint-dev__pylint-4551	BM25_projection	2000	50	2	1527	0.7635	601.0	1	0	36	0	0	0.0	0.0	0
pylint-dev__pylint-4604	BM25_projection	2000	50	1	1114	0.557	706.0	1	0	3	0	0	0.0	0.0	0
pylint-dev__pylint-4661	BM25_projection	2000	50	0	0	0.0	0.0	0	0	7	0	0	0.0	0.0	0
pylint-dev__pylint-4970	BM25_projection	2000	50	0	0	0.0	0.0	0	0	1	0	0	0.0	0.0	0
pylint-dev__pylint-6386	BM25_projection	2000	50	2	841	0.4205	693.0	2	0	9	0	1	0.2	1.0	1
pylint-dev__pylint-6528	BM25_projection	2000	50	4	1698	0.849	655.75	2	0	12	0	0	0.0	0.0	0
pylint-dev__pylint-6903	BM25_projection	2000	50	2	764	0.382	360.5	1	0	1	0	0	0.0	0.0	0
pylint-dev__pylint-7080	BM25_projection	2000	50	3	1371	0.6855	394.6666666666667	1	0	1	0	0	0.0	0.0	0
pylint-dev__pylint-7277	BM25_projection	2000	50	1	382	0.191	310.0	0	3	3	1	1	1.0	1.0	1
pylint-dev__pylint-8898	BM25_projection	2000	50	1	1960	0.98	1467.0	1	0	7	0	0	0.0	0.0	0
pytest-dev__pytest-10051	BM25_projection	2000	50	12	1965	0.9825	134.5	2	1	4	0	1	1.0	0.2	1
pytest-dev__pytest-10081	BM25_projection	2000	50	8	1734	0.867	280.375	5	0	2	0	0	0.0	0.0	0
pytest-dev__pytest-10356	BM25_projection	2000	50	8	1799	0.8995	247.125	4	6	9	0	1	0.5	1.0	1
pytest-dev__pytest-5262	BM25_projection	2000	50	19	1959	0.9795	48.578947368421055	0	1	1	1	1	1.0	0.25	1
pytest-dev__pytest-5631	BM25_projection	2000	50	9	1974	0.987	198.0	3	0	8	0	0	0.0	0.0	0
pytest-dev__pytest-5787	BM25_projection	2000	50	10	1901	0.9505	224.3	1	0	93	0	0	0.0	0.0	0
pytest-dev__pytest-5809	BM25_projection	2000	50	9	1960	0.98	171.66666666666666	1	6	6	1	1	1.0	1.0	1
pytest-dev__pytest-5840	BM25_projection	2000	50	7	1877	0.9385	196.57142857142858	0	0	25	0	0	0.0	0.0	0
pytest-dev__pytest-6197	BM25_projection	2000	50	9	1881	0.9405	220.0	2	1	19	0	1	0.14285714285714285	0.1111111111111111	1
pytest-dev__pytest-6202	BM25_projection	2000	50	11	1888	0.944	156.72727272727272	2	0	3	0	0	0.0	0.0	0
pytest-dev__pytest-7205	BM25_projection	2000	50	9	1821	0.9105	161.11111111111111	1	0	3	0	1	0.0	0.0	0
pytest-dev__pytest-7236	BM25_projection	2000	50	13	1926	0.963	101.92307692307692	1	2	7	0	1	0.5	0.5	1
pytest-dev__pytest-7324	BM25_projection	2000	50	8	1862	0.931	235.5	4	0	5	0	0	0.0	0.0	0
pytest-dev__pytest-7432	BM25_projection	2000	50	10	1945	0.9725	201.3	3	1	2	0	1	1.0	0.125	1
pytest-dev__pytest-7490	BM25_projection	2000	50	8	1740	0.87	188.75	1	0	14	0	0	0.0	0.0	0
pytest-dev__pytest-7521	BM25_projection	2000	50	10	1971	0.9855	182.0	3	0	1	0	1	0.0	0.0	0
pytest-dev__pytest-7571	BM25_projection	2000	50	12	1899	0.9495	131.5	2	3	3	1	1	1.0	1.0	1
pytest-dev__pytest-7982	BM25_projection	2000	50	7	1840	0.92	288.2857142857143	4	0	2	0	1	0.0	0.0	0
pytest-dev__pytest-8399	BM25_projection	2000	50	7	1898	0.949	373.42857142857144	5	0	10	0	1	0.0	0.0	0
scikit-learn__scikit-learn-10297	BM25_projection	2000	50	10	1963	0.9815	150.1	2	4	20	0	1	0.6666666666666666	0.14285714285714285	1
scikit-learn__scikit-learn-10844	BM25_projection	2000	50	5	1858	0.929	732.4	5	3	4	0	1	1.0	1.0	1
scikit-learn__scikit-learn-10908	BM25_projection	2000	50	8	1891	0.9455	228.0	3	1	1	1	1	1.0	0.125	1
scikit-learn__scikit-learn-11310	BM25_projection	2000	50	9	1899	0.9495	314.77777777777777	1	2	5	0	1	1.0	0.3333333333333333	1
scikit-learn__scikit-learn-11578	BM25_projection	2000	50	4	1843	0.9215	970.0	2	0	2	0	1	0.0	0.0	0
scikit-learn__scikit-learn-12585	BM25_projection	2000	50	5	1965	0.9825	750.6	4	0	2	0	0	0.0	0.0	0
scikit-learn__scikit-learn-12682	BM25_projection	2000	50	5	1952	0.976	704.4	3	1	53	0	1	0.125	1.0	1
scikit-learn__scikit-learn-12973	BM25_projection	2000	50	5	1719	0.8595	373.0	1	0	7	0	0	0.0	0.0	0
scikit-learn__scikit-learn-13124	BM25_projection	2000	50	10	1885	0.9425	144.4	1	2	5	0	1	1.0	0.3333333333333333	1
scikit-learn__scikit-learn-13135	BM25_projection	2000	50	6	1822	0.911	285.8333333333333	2	1	1	1	1	1.0	1.0	1
scikit-learn__scikit-learn-13142	BM25_projection	2000	50	6	1834	0.917	505.8333333333333	3	0	6	0	0	0.0	0.0	0
scikit-learn__scikit-learn-13328	BM25_projection	2000	50	5	1709	0.8545	524.2	2	2	2	1	1	1.0	1.0	1
scikit-learn__scikit-learn-13439	BM25_projection	2000	50	8	1916	0.958	204.0	3	0	1	0	1	1.0	1.0	1
scikit-learn__scikit-learn-13496	BM25_projection	2000	50	7	1870	0.935	943.7142857142857	4	0	4	0	0	0.0	0.0	0
scikit-learn__scikit-learn-13779	BM25_projection	2000	50	10	1821	0.9105	138.1	2	0	1	0	1	1.0	0.16666666666666666	1
scikit-learn__scikit-learn-14053	BM25_projection	2000	50	5	1810	0.905	737.0	4	0	2	0	1	1.0	1.0	1
scikit-learn__scikit-learn-14087	BM25_projection	2000	50	6	1920	0.96	1697.8333333333333	5	0	5	0	1	1.0	0.5	1
scikit-learn__scikit-learn-14141	BM25_projection	2000	50	10	1986	0.993	379.8	3	1	1	1	1	1.0	0.3333333333333333	1
scikit-learn__scikit-learn-14496	BM25_projection	2000	50	5	2000	1.0	880.6	4	6	21	0	1	1.0	1.0	1
scikit-learn__scikit-learn-14629	BM25_projection	2000	50	4	1519	0.7595	745.25	2	1	3	0	1	0.5	0.3333333333333333	1
scikit-learn__scikit-learn-14710	BM25_projection	2000	50	9	1890	0.945	122.77777777777777	0	2	2	1	1	1.0	1.0	1
scikit-learn__scikit-learn-14894	BM25_projection	2000	50	6	1719	0.8595	582.6666666666666	4	5	6	0	1	1.0	0.3333333333333333	1
scikit-learn__scikit-learn-14983	BM25_projection	2000	50	8	1911	0.9555	115.625	1	0	2	0	1	0.0	0.0	0
scikit-learn__scikit-learn-15100	BM25_projection	2000	50	9	1916	0.958	176.22222222222223	3	5	5	1	1	1.0	1.0	1
scikit-learn__scikit-learn-25102	BM25_projection	2000	50	8	1991	0.9955	348.5	4	0	17	0	0	0.0	0.0	0
scikit-learn__scikit-learn-25232	BM25_projection	2000	50	6	1982	0.991	601.6666666666666	5	0	5	0	1	0.3333333333333333	0.3333333333333333	1
scikit-learn__scikit-learn-25747	BM25_projection	2000	50	5	1661	0.8305	577.4	4	2	4	0	1	1.0	0.25	1
scikit-learn__scikit-learn-25931	BM25_projection	2000	50	7	1823	0.9115	395.14285714285717	3	0	10	0	0	0.0	0.0	0
scikit-learn__scikit-learn-25973	BM25_projection	2000	50	8	1823	0.9115	223.0	1	6	11	0	1	1.0	1.0	1
scikit-learn__scikit-learn-26194	BM25_projection	2000	50	5	1866	0.933	1267.4	5	2	9	0	1	1.0	1.0	1
scikit-learn__scikit-learn-26323	BM25_projection	2000	50	8	1811	0.9055	186.625	2	2	2	1	1	1.0	0.25	1
scikit-learn__scikit-learn-9288	BM25_projection	2000	50	4	1714	0.857	473.0	2	0	6	0	1	0.0	0.0	0
sphinx-doc__sphinx-10323	BM25_projection	2000	50	6	1909	0.9545	224.5	3	0	4	0	1	0.0	0.0	0
sphinx-doc__sphinx-10435	BM25_projection	2000	50	4	1962	0.981	318.0	2	0	6	0	0	0.0	0.0	0
sphinx-doc__sphinx-10449	BM25_projection	2000	50	16	1985	0.9925	78.1875	1	0	5	0	0	0.0	0.0	0
sphinx-doc__sphinx-10466	BM25_projection	2000	50	9	1919	0.9595	142.66666666666666	3	0	2	0	1	0.0	0.0	0
sphinx-doc__sphinx-10614	BM25_projection	2000	50	6	1862	0.931	350.8333333333333	3	0	7	0	0	0.0	0.0	0
sphinx-doc__sphinx-10673	BM25_projection	2000	50	6	1741	0.8705	493.0	2	0	13	0	1	0.3333333333333333	0.16666666666666666	1
sphinx-doc__sphinx-11445	BM25_projection	2000	50	12	1964	0.982	142.75	1	0	14	0	0	0.0	0.0	0
sphinx-doc__sphinx-11510	BM25_projection	2000	50	7	1842	0.921	301.57142857142856	4	0	3	0	0	0.0	0.0	0
sphinx-doc__sphinx-7440	BM25_projection	2000	50	6	1979	0.9895	316.0	2	4	4	1	1	1.0	1.0	1
sphinx-doc__sphinx-7454	BM25_projection	2000	50	6	1958	0.979	264.3333333333333	1	0	3	0	0	0.0	0.0	0
sphinx-doc__sphinx-7462	BM25_projection	2000	50	4	1716	0.858	339.0	2	0	8	0	1	0.5	0.25	1
sphinx-doc__sphinx-7590	BM25_projection	2000	50	8	1793	0.8965	301.875	2	15	37	0	1	0.125	1.0	1
sphinx-doc__sphinx-7748	BM25_projection	2000	50	10	2000	1.0	148.1	1	31	34	0	1	0.6	1.0	1
sphinx-doc__sphinx-7757	BM25_projection	2000	50	5	1969	0.9845	280.0	1	0	11	0	0	0.0	0.0	0
sphinx-doc__sphinx-7889	BM25_projection	2000	50	3	1783	0.8915	441.3333333333333	1	0	3	0	0	0.0	0.0	0
sphinx-doc__sphinx-7910	BM25_projection	2000	50	7	1758	0.879	262.2857142857143	3	0	3	0	1	1.0	0.2	1
sphinx-doc__sphinx-7985	BM25_projection	2000	50	3	1662	0.831	473.6666666666667	1	0	5	0	0	0.0	0.0	0
sphinx-doc__sphinx-8035	BM25_projection	2000	50	7	1899	0.9495	417.85714285714283	4	4	17	0	1	0.5	1.0	1
sphinx-doc__sphinx-8056	BM25_projection	2000	50	8	1723	0.8615	123.75	0	0	8	0	0	0.0	0.0	0
sphinx-doc__sphinx-8120	BM25_projection	2000	50	5	1994	0.997	307.6	2	2	6	0	1	0.5	0.5	1
sphinx-doc__sphinx-8265	BM25_projection	2000	50	9	1976	0.988	168.88888888888889	1	0	4	0	0	0.0	0.0	0
sphinx-doc__sphinx-8269	BM25_projection	2000	50	8	1708	0.854	270.0	3	0	1	0	1	1.0	0.2	1
sphinx-doc__sphinx-8459	BM25_projection	2000	50	7	1933	0.9665	246.71428571428572	2	2	2	1	1	1.0	0.25	1
sphinx-doc__sphinx-8475	BM25_projection	2000	50	1	1859	0.9295	1191.0	1	0	4	0	0	0.0	0.0	0
sphinx-doc__sphinx-8548	BM25_projection	2000	50	9	1877	0.9385	264.6666666666667	3	0	25	0	1	0.0	0.0	0
sphinx-doc__sphinx-8551	BM25_projection	2000	50	5	1752	0.876	162.2	1	0	2	0	1	0.0	0.0	0
sphinx-doc__sphinx-8593	BM25_projection	2000	50	8	1781	0.8905	277.125	2	0	25	0	1	0.0	0.0	0
sphinx-doc__sphinx-8595	BM25_projection	2000	50	8	1976	0.988	410.0	4	2	2	1	1	1.0	0.16666666666666666	1
sphinx-doc__sphinx-8621	BM25_projection	2000	50	5	1990	0.995	283.0	2	0	2	0	0	0.0	0.0	0
sphinx-doc__sphinx-8638	BM25_projection	2000	50	7	1914	0.957	538.8571428571429	5	0	2	0	0	0.0	0.0	0
sphinx-doc__sphinx-8721	BM25_projection	2000	50	4	1829	0.9145	430.75	1	1	1	1	1	1.0	0.3333333333333333	1
sphinx-doc__sphinx-9229	BM25_projection	2000	50	2	1134	0.567	296.0	0	0	5	0	0	0.0	0.0	0
sphinx-doc__sphinx-9230	BM25_projection	2000	50	8	1871	0.9355	153.25	2	0	2	0	0	0.0	0.0	0
sphinx-doc__sphinx-9258	BM25_projection	2000	50	4	1579	0.7895	244.75	1	0	2	0	0	0.0	0.0	0
sphinx-doc__sphinx-9281	BM25_projection	2000	50	7	1709	0.8545	229.14285714285714	3	0	5	0	1	0.0	0.0	0
sphinx-doc__sphinx-9320	BM25_projection	2000	50	5	1830	0.915	837.8	4	0	3	0	1	1.0	1.0	1
sphinx-doc__sphinx-9367	BM25_projection	2000	50	13	1862	0.931	98.61538461538461	2	0	5	0	0	0.0	0.0	0
sphinx-doc__sphinx-9461	BM25_projection	2000	50	11	1815	0.9075	106.0909090909091	1	5	15	0	1	0.2857142857142857	0.25	1
sphinx-doc__sphinx-9591	BM25_projection	2000	50	6	1743	0.8715	162.33333333333334	1	0	2	0	0	0.0	0.0	0
sphinx-doc__sphinx-9602	BM25_projection	2000	50	4	1739	0.8695	432.25	2	0	5	0	0	0.0	0.0	0
sphinx-doc__sphinx-9658	BM25_projection	2000	50	5	1686	0.843	231.0	0	0	4	0	0	0.0	0.0	0
sphinx-doc__sphinx-9673	BM25_projection	2000	50	8	1863	0.9315	247.75	3	0	4	0	0	0.0	0.0	0
sphinx-doc__sphinx-9698	BM25_projection	2000	50	5	1906	0.953	249.4	2	0	2	0	0	0.0	0.0	0
sphinx-doc__sphinx-9711	BM25_projection	2000	50	5	1948	0.974	232.2	2	2	3	0	1	1.0	1.0	1
sympy__sympy-11618	BM25_projection	2000	50	7	1883	0.9415	475.2857142857143	2	1	1	1	1	1.0	1.0	1
sympy__sympy-12096	BM25_projection	2000	50	8	1890	0.945	237.0	2	2	2	1	1	1.0	0.5	1
sympy__sympy-12419	BM25_projection	2000	50	6	1943	0.9715	184.0	0	0	9	0	0	0.0	0.0	0
sympy__sympy-12481	BM25_projection	2000	50	8	1969	0.9845	232.5	2	0	7	0	1	0.0	0.0	0
sympy__sympy-12489	BM25_projection	2000	50	6	1857	0.9285	653.3333333333334	4	8	78	0	1	0.125	1.0	1
sympy__sympy-13031	BM25_projection	2000	50	7	1945	0.9725	667.4285714285714	5	0	6	0	0	0.0	0.0	0
sympy__sympy-13091	BM25_projection	2000	50	9	1795	0.8975	638.6666666666666	3	0	112	0	0	0.0	0.0	0
sympy__sympy-13372	BM25_projection	2000	50	5	1972	0.986	1129.2	5	0	2	0	1	1.0	0.3333333333333333	1
sympy__sympy-13480	BM25_projection	2000	50	6	1867	0.9335	1141.5	4	0	2	0	0	0.0	0.0	0
sympy__sympy-13551	BM25_projection	2000	50	8	1811	0.9055	327.125	4	0	3	0	1	1.0	0.25	1
sympy__sympy-13615	BM25_projection	2000	50	7	1730	0.865	1335.142857142857	4	0	2	0	0	0.0	0.0	0
sympy__sympy-13647	BM25_projection	2000	50	8	1864	0.932	201.875	1	2	2	1	1	1.0	0.3333333333333333	1
sympy__sympy-13757	BM25_projection	2000	50	5	1742	0.871	461.4	4	0	1	0	0	0.0	0.0	0
sympy__sympy-13798	BM25_projection	2000	50	5	1965	0.9825	1570.0	4	0	7	0	0	0.0	0.0	0
sympy__sympy-13852	BM25_projection	2000	50	9	1837	0.9185	361.6666666666667	3	0	10	0	0	0.0	0.0	0
sympy__sympy-13877	BM25_projection	2000	50	7	1918	0.959	325.57142857142856	4	2	21	0	1	0.5	0.25	1
sympy__sympy-13878	BM25_projection	2000	50	18	1970	0.985	61.611111111111114	1	6	59	0	1	0.21428571428571427	1.0	1
sympy__sympy-13974	BM25_projection	2000	50	10	1894	0.947	165.0	1	9	16	0	1	1.0	1.0	1
sympy__sympy-14248	BM25_projection	2000	50	9	1923	0.9615	369.6666666666667	4	0	15	0	1	0.0	0.0	0
sympy__sympy-14531	BM25_projection	2000	50	11	1845	0.9225	111.36363636363636	1	0	31	0	1	0.0	0.0	0
sympy__sympy-14711	BM25_projection	2000	50	10	1934	0.967	525.6	6	1	1	1	1	1.0	1.0	1
sympy__sympy-14976	BM25_projection	2000	50	8	1935	0.9675	512.375	2	0	1	0	0	0.0	0.0	0
sympy__sympy-15017	BM25_projection	2000	50	9	1945	0.9725	327.3333333333333	4	0	2	0	0	0.0	0.0	0
sympy__sympy-15345	BM25_projection	2000	50	8	1801	0.9005	818.25	4	0	3	0	1	0.0	0.0	0
sympy__sympy-15349	BM25_projection	2000	50	7	1734	0.867	527.7142857142857	3	0	2	0	1	1.0	0.5	1
sympy__sympy-15599	BM25_projection	2000	50	9	1779	0.8895	213.0	1	4	7	0	1	1.0	1.0	1
sympy__sympy-15809	BM25_projection	2000	50	6	1817	0.9085	412.0	2	2	2	1	1	1.0	0.3333333333333333	1
sympy__sympy-15875	BM25_projection	2000	50	10	1821	0.9105	201.9	2	0	2	0	0	0.0	0.0	0
sympy__sympy-15976	BM25_projection	2000	50	12	1932	0.966	139.41666666666666	3	18	23	0	1	1.0	0.125	1
sympy__sympy-16450	BM25_projection	2000	50	4	1910	0.955	285.5	1	0	2	0	0	0.0	0.0	0
sympy__sympy-16597	BM25_projection	2000	50	4	1733	0.8665	254.75	0	0	51	0	1	0.0	0.0	0
sympy__sympy-16766	BM25_projection	2000	50	14	1959	0.9795	70.0	0	0	1	0	1	1.0	1.0	1
sympy__sympy-16792	BM25_projection	2000	50	5	1709	0.8545	844.4	4	2	8	0	1	1.0	0.2	1
sympy__sympy-16886	BM25_projection	2000	50	5	1802	0.901	417.6	3	0	2	0	1	1.0	0.5	1
sympy__sympy-17139	BM25_projection	2000	50	5	1826	0.913	733.0	3	1	1	1	1	1.0	1.0	1
sympy__sympy-17318	BM25_projection	2000	50	7	1924	0.962	516.2857142857143	6	0	8	0	1	0.3333333333333333	0.3333333333333333	1
sympy__sympy-17630	BM25_projection	2000	50	12	1979	0.9895	139.91666666666666	2	0	1	0	0	0.0	0.0	0
sympy__sympy-17655	BM25_projection	2000	50	6	1697	0.8485	339.0	3	0	1	0	1	1.0	1.0	1
sympy__sympy-18189	BM25_projection	2000	50	5	1941	0.9705	755.2	3	0	2	0	1	1.0	1.0	1
sympy__sympy-18199	BM25_projection	2000	50	5	1764	0.882	598.0	4	4	6	0	1	1.0	1.0	1
sympy__sympy-18211	BM25_projection	2000	50	5	1981	0.9905	2159.2	5	0	3	0	0	0.0	0.0	0
sympy__sympy-18698	BM25_projection	2000	50	7	1760	0.88	321.2857142857143	5	0	8	0	1	0.0	0.0	0
sympy__sympy-18763	BM25_projection	2000	50	6	1813	0.9065	1172.3333333333333	5	2	2	1	1	1.0	1.0	1
sympy__sympy-19040	BM25_projection	2000	50	5	1975	0.9875	1064.8	5	0	2	0	0	0.0	0.0	0
sympy__sympy-19346	BM25_projection	2000	50	10	1842	0.921	244.5	2	0	1	0	0	0.0	0.0	0
sympy__sympy-19495	BM25_projection	2000	50	5	1942	0.971	1123.8	5	0	12	0	0	0.0	0.0	0
sympy__sympy-19637	BM25_projection	2000	50	6	1744	0.872	366.8333333333333	4	1	2	0	1	1.0	1.0	1
